  No.   E(hr.)        dos(hr.)         E(eV)          dos(eV)              sum
   3786  -0.48280      0.0000000000    -10.947211      0.0000000000      639.9999999999
   3796  -0.48180      0.0000000000    -10.919999      0.0000000000      639.9999999999
   3806  -0.48080      0.0000000000    -10.892788      0.0000000000      639.9999999999
   3816  -0.47980      0.0000000000    -10.865577      0.0000000000      639.9999999999
   3826  -0.47880      0.0000000000    -10.838365      0.0000000000      639.9999999999
   3836  -0.47780      0.0000000000    -10.811154      0.0000000000      639.9999999999
   3846  -0.47680      0.0000000000    -10.783942      0.0000000000      639.9999999999
   3856  -0.47580      0.0000000000    -10.756731      0.0000000000      639.9999999999
   3866  -0.47480      0.0000000000    -10.729520      0.0000000000      639.9999999999
   3876  -0.47380      0.0000000000    -10.702308      0.0000000000      639.9999999999
   3886  -0.47280      0.0000000000    -10.675097      0.0000000000      639.9999999999
   3896  -0.47180      0.0000000000    -10.647885      0.0000000000      639.9999999999
   3906  -0.47080      0.0000000000    -10.620674      0.0000000000      639.9999999999
   3916  -0.46980      0.0000000000    -10.593463      0.0000000000      639.9999999999
   3926  -0.46880      0.0000000000    -10.566251      0.0000000000      639.9999999999
   3936  -0.46780      0.0000000000    -10.539040      0.0000000000      639.9999999999
   3946  -0.46680      0.0000000000    -10.511828      0.0000000000      639.9999999999
   3956  -0.46580      0.0000000000    -10.484617      0.0000000000      639.9999999999
   3966  -0.46480      0.0000000000    -10.457406      0.0000000000      639.9999999999
   3976  -0.46380      0.0000000000    -10.430194      0.0000000000      639.9999999999
   3986  -0.46280      0.0000000000    -10.402983      0.0000000000      639.9999999999
   3996  -0.46180      0.0000000000    -10.375772      0.0000000000      639.9999999999
   4006  -0.46080      0.0000000000    -10.348560      0.0000000000      639.9999999999
   4016  -0.45980      0.0000000000    -10.321349      0.0000000000      639.9999999999
   4026  -0.45880      0.0000000000    -10.294137      0.0000000000      639.9999999999
   4036  -0.45780      0.0000000000    -10.266926      0.0000000000      639.9999999999
   4046  -0.45680      0.0000000000    -10.239715      0.0000000000      639.9999999999
   4056  -0.45580      0.0000000000    -10.212503      0.0000000000      639.9999999999
   4066  -0.45480      0.0000000000    -10.185292      0.0000000000      639.9999999999
   4076  -0.45380      0.0000000000    -10.158080      0.0000000000      639.9999999999
   4086  -0.45280      0.0000000000    -10.130869      0.0000000000      639.9999999999
   4096  -0.45180      0.0000000000    -10.103658      0.0000000000      639.9999999999
   4106  -0.45080      0.0000000000    -10.076446      0.0000000000      639.9999999999
   4116  -0.44980      0.0000000000    -10.049235      0.0000000000      639.9999999999
   4126  -0.44880      0.0000000000    -10.022023      0.0000000000      639.9999999999
   4136  -0.44780      0.0000000000     -9.994812      0.0000000000      639.9999999999
   4146  -0.44680      0.0000000000     -9.967601      0.0000000000      639.9999999999
   4156  -0.44580      0.0000000000     -9.940389      0.0000000000      639.9999999999
   4166  -0.44480      0.0000000000     -9.913178      0.0000000000      639.9999999999
   4176  -0.44380      0.0000000000     -9.885966      0.0000000000      639.9999999999
   4186  -0.44280      0.0000000000     -9.858755      0.0000000000      639.9999999999
   4196  -0.44180      0.0000000000     -9.831544      0.0000000000      639.9999999999
   4206  -0.44080      0.0000000000     -9.804332      0.0000000000      639.9999999999
   4216  -0.43980      0.0000000000     -9.777121      0.0000000000      639.9999999999
   4226  -0.43880      0.0000000000     -9.749909      0.0000000000      639.9999999999
   4236  -0.43780      0.0000000000     -9.722698      0.0000000000      639.9999999999
   4246  -0.43680      0.0000000000     -9.695487      0.0000000000      639.9999999999
   4256  -0.43580      0.0000000000     -9.668275      0.0000000000      639.9999999999
   4266  -0.43480      0.0000000000     -9.641064      0.0000000000      639.9999999999
   4276  -0.43380      0.0000000000     -9.613852      0.0000000000      639.9999999999
   4286  -0.43280      0.0000000000     -9.586641      0.0000000000      639.9999999999
   4296  -0.43180      0.0000000000     -9.559430      0.0000000000      639.9999999999
   4306  -0.43080      0.0000000000     -9.532218      0.0000000000      639.9999999999
   4316  -0.42980      0.0000000000     -9.505007      0.0000000000      639.9999999999
   4326  -0.42880      0.0000000000     -9.477795      0.0000000000      639.9999999999
   4336  -0.42780      0.0000000000     -9.450584      0.0000000000      639.9999999999
   4346  -0.42680      0.0000000000     -9.423373      0.0000000000      639.9999999999
   4356  -0.42580      0.0000000000     -9.396161      0.0000000000      639.9999999999
   4366  -0.42480      0.0000000000     -9.368950      0.0000000000      639.9999999999
   4376  -0.42380      0.0000000000     -9.341738      0.0000000000      639.9999999999
   4386  -0.42280      0.0000000000     -9.314527      0.0000000000      639.9999999999
   4396  -0.42180      0.0000000000     -9.287316      0.0000000000      639.9999999999
   4406  -0.42080      0.0000000000     -9.260104      0.0000000000      639.9999999999
   4416  -0.41980      0.0000000000     -9.232893      0.0000000000      639.9999999999
   4426  -0.41880      0.0000000000     -9.205681      0.0000000000      639.9999999999
   4436  -0.41780      0.0000000002     -9.178470      0.0000000000      639.9999999999
   4446  -0.41680      0.0000003082     -9.151259      0.0000000113      640.0000000000
   4456  -0.41580      0.0001484732     -9.124047      0.0000054563      640.0000000334
   4466  -0.41480      0.0277665936     -9.096836      0.0010204031      640.0000071138
   4476  -0.41380      2.0325076016     -9.069624      0.0746932495      640.0006104019
   4486  -0.41280     58.7616654374     -9.042413      2.1594505888      640.0215983343
   4496  -0.41180    677.6353634518     -9.015202     24.9026312254      640.3250133102
   4506  -0.41080   3147.9481268433     -8.987990    115.6849178003      642.1807128702
   4516  -0.40980   5937.6775315731     -8.960779    218.2055451636      647.0566808526
   4526  -0.40880   4562.7832605116     -8.933568    167.6791310288      652.6127318279
   4536  -0.40780   1424.6580931580     -8.906356     52.3552002001      655.3603604515
   4546  -0.40680    179.2993921213     -8.879145      6.5891287287      655.9452174045
   4556  -0.40580      8.9967975023     -8.851933      0.3306260896      655.9979887859
   4566  -0.40480      0.1779683538     -8.824722      0.0065402140      655.9999694710
   4576  -0.40380      0.0013739589     -8.797511      0.0000504920      655.9999998130
   4586  -0.40280      0.0000041051     -8.770299      0.0000001509      655.9999999995
   4596  -0.40180      0.0000000047     -8.743088      0.0000000002      655.9999999999
   4606  -0.40080      0.0000000000     -8.715876      0.0000000000      655.9999999999
   4616  -0.39980      0.0000000000     -8.688665      0.0000000000      655.9999999999
   4626  -0.39880      0.0000000000     -8.661454      0.0000000000      655.9999999999
   4636  -0.39780      0.0000000000     -8.634242      0.0000000000      655.9999999999
   4646  -0.39680      0.0000000000     -8.607031      0.0000000000      655.9999999999
   4656  -0.39580      0.0000000000     -8.579819      0.0000000000      655.9999999999
   4666  -0.39480      0.0000000000     -8.552608      0.0000000000      655.9999999999
   4676  -0.39380      0.0000000000     -8.525397      0.0000000000      655.9999999999
   4686  -0.39280      0.0000000000     -8.498185      0.0000000000      655.9999999999
   4696  -0.39180      0.0000000000     -8.470974      0.0000000000      655.9999999999
   4706  -0.39080      0.0000000000     -8.443762      0.0000000000      655.9999999999
   4716  -0.38980      0.0000000000     -8.416551      0.0000000000      655.9999999999
   4726  -0.38880      0.0000000000     -8.389340      0.0000000000      655.9999999999
   4736  -0.38780      0.0000000000     -8.362128      0.0000000000      655.9999999999
   4746  -0.38680      0.0000000000     -8.334917      0.0000000000      655.9999999999
   4756  -0.38580      0.0000000000     -8.307705      0.0000000000      655.9999999999
   4766  -0.38480      0.0000000000     -8.280494      0.0000000000      655.9999999999
   4776  -0.38380      0.0000000000     -8.253283      0.0000000000      655.9999999999
   4786  -0.38280      0.0000000000     -8.226071      0.0000000000      655.9999999999
   4796  -0.38180      0.0000000000     -8.198860      0.0000000000      655.9999999999
   4806  -0.38080      0.0000000000     -8.171648      0.0000000000      655.9999999999
   4816  -0.37980      0.0000000000     -8.144437      0.0000000000      655.9999999999
   4826  -0.37880      0.0000000000     -8.117226      0.0000000000      655.9999999999
   4836  -0.37780      0.0000000000     -8.090014      0.0000000000      655.9999999999
   4846  -0.37680      0.0000000000     -8.062803      0.0000000000      655.9999999999
   4856  -0.37580      0.0000000000     -8.035591      0.0000000000      655.9999999999
   4866  -0.37480      0.0000000000     -8.008380      0.0000000000      655.9999999999
   4876  -0.37380      0.0000000000     -7.981169      0.0000000000      655.9999999999
   4886  -0.37280      0.0000000004     -7.953957      0.0000000000      655.9999999999
   4896  -0.37180      0.0000003944     -7.926746      0.0000000145      656.0000000000
   4906  -0.37080      0.0001498605     -7.899534      0.0000055073      656.0000000347
   4916  -0.36980      0.0222082299     -7.872323      0.0008161371      656.0000058925
   4926  -0.36880      1.3550737584     -7.845112      0.0497980240      656.0004196508
   4936  -0.36780     37.5166599980     -7.817900      1.3787113234      656.0137870168
   4946  -0.36680    521.5675173023     -7.790689     19.1672457535      656.2322169975
   4956  -0.36580   3673.8429562640     -7.763477    135.0111892831      658.1023618952
   4966  -0.36480  12125.4704615505     -7.736266    445.6026583388      666.0870757485
   4976  -0.36380  17507.1171142241     -7.709055    643.3744530313      682.0753133795
   4986  -0.36280  10816.5257547244     -7.681843    397.4998451053      696.6460462368
   4996  -0.36180   2923.9702673433     -7.654632    107.4538862771      702.6974245422
   5006  -0.36080    368.6981790898     -7.627420     13.5494032374      703.8792676185
   5016  -0.35980     23.1864528694     -7.600209      0.8520861165      703.9941084160
   5026  -0.35880      0.7172082192     -7.572998      0.0263569063      703.9998566868
   5036  -0.35780      0.0099395856     -7.545786      0.0003652729      703.9999984264
   5046  -0.35680      0.0000564555     -7.518575      0.0000020747      703.9999999927
   5056  -0.35580      0.0000001249     -7.491364      0.0000000046      703.9999999999
   5066  -0.35480      0.0000000001     -7.464152      0.0000000000      703.9999999999
   5076  -0.35380      0.0000000000     -7.436941      0.0000000000      703.9999999999
   5086  -0.35280      0.0000000000     -7.409729      0.0000000000      703.9999999999
   5096  -0.35180      0.0000000000     -7.382518      0.0000000000      703.9999999999
   5106  -0.35080      0.0000000000     -7.355307      0.0000000000      703.9999999999
   5116  -0.34980      0.0000000000     -7.328095      0.0000000000      703.9999999999
   5126  -0.34880      0.0000000000     -7.300884      0.0000000000      703.9999999999
   5136  -0.34780      0.0000000000     -7.273672      0.0000000000      703.9999999999
   5146  -0.34680      0.0000000000     -7.246461      0.0000000000      703.9999999999
   5156  -0.34580      0.0000000000     -7.219250      0.0000000000      703.9999999999
   5166  -0.34480      0.0000000000     -7.192038      0.0000000000      703.9999999999
   5176  -0.34380      0.0000000000     -7.164827      0.0000000000      703.9999999999
   5186  -0.34280      0.0000000000     -7.137615      0.0000000000      703.9999999999
   5196  -0.34180      0.0000000000     -7.110404      0.0000000000      703.9999999999
   5206  -0.34080      0.0000000000     -7.083193      0.0000000000      703.9999999999
   5216  -0.33980      0.0000000000     -7.055981      0.0000000000      703.9999999999
   5226  -0.33880      0.0000000000     -7.028770      0.0000000000      703.9999999999
   5236  -0.33780      0.0000000000     -7.001558      0.0000000000      703.9999999999
   5246  -0.33680      0.0000000000     -6.974347      0.0000000000      703.9999999999
   5256  -0.33580      0.0000000000     -6.947136      0.0000000000      703.9999999999
   5266  -0.33480      0.0000000000     -6.919924      0.0000000000      703.9999999999
   5276  -0.33380      0.0000000000     -6.892713      0.0000000000      703.9999999999
   5286  -0.33280      0.0000000000     -6.865501      0.0000000000      703.9999999999
   5296  -0.33180      0.0000000000     -6.838290      0.0000000000      703.9999999999
   5306  -0.33080      0.0000000000     -6.811079      0.0000000000      703.9999999999
   5316  -0.32980      0.0000000000     -6.783867      0.0000000000      703.9999999999
   5326  -0.32880      0.0000000000     -6.756656      0.0000000000      703.9999999999
   5336  -0.32780      0.0000000000     -6.729444      0.0000000000      703.9999999999
   5346  -0.32680      0.0000000000     -6.702233      0.0000000000      703.9999999999
   5356  -0.32580      0.0000000000     -6.675022      0.0000000000      703.9999999999
   5366  -0.32480      0.0000000000     -6.647810      0.0000000000      703.9999999999
   5376  -0.32380      0.0000000000     -6.620599      0.0000000000      703.9999999999
   5386  -0.32280      0.0000000000     -6.593387      0.0000000000      703.9999999999
   5396  -0.32180      0.0000000000     -6.566176      0.0000000000      703.9999999999
   5406  -0.32080      0.0000000000     -6.538965      0.0000000000      703.9999999999
   5416  -0.31980      0.0000000000     -6.511753      0.0000000000      703.9999999999
   5426  -0.31880      0.0000000000     -6.484542      0.0000000000      703.9999999999
   5436  -0.31780      0.0000000000     -6.457330      0.0000000000      703.9999999999
   5446  -0.31680      0.0000000000     -6.430119      0.0000000000      703.9999999999
   5456  -0.31580      0.0000000000     -6.402908      0.0000000000      703.9999999999
   5466  -0.31480      0.0000000000     -6.375696      0.0000000000      703.9999999999
   5476  -0.31380      0.0000000000     -6.348485      0.0000000000      703.9999999999
   5486  -0.31280      0.0000000000     -6.321273      0.0000000000      703.9999999999
   5496  -0.31180      0.0000000000     -6.294062      0.0000000000      703.9999999999
   5506  -0.31080      0.0000000000     -6.266851      0.0000000000      703.9999999999
   5516  -0.30980      0.0000000000     -6.239639      0.0000000000      703.9999999999
   5526  -0.30880      0.0000000000     -6.212428      0.0000000000      703.9999999999
   5536  -0.30780      0.0000000000     -6.185216      0.0000000000      703.9999999999
   5546  -0.30680      0.0000000000     -6.158005      0.0000000000      703.9999999999
   5556  -0.30580      0.0000000000     -6.130794      0.0000000000      703.9999999999
   5566  -0.30480      0.0000000000     -6.103582      0.0000000000      703.9999999999
   5576  -0.30380      0.0000000000     -6.076371      0.0000000000      703.9999999999
   5586  -0.30280      0.0000000000     -6.049160      0.0000000000      703.9999999999
   5596  -0.30180      0.0000000000     -6.021948      0.0000000000      703.9999999999
   5606  -0.30080      0.0000000000     -5.994737      0.0000000000      703.9999999999
   5616  -0.29980      0.0000000000     -5.967525      0.0000000000      703.9999999999
   5626  -0.29880      0.0000000000     -5.940314      0.0000000000      703.9999999999
   5636  -0.29780      0.0000000000     -5.913103      0.0000000000      703.9999999999
   5646  -0.29680      0.0000000000     -5.885891      0.0000000000      703.9999999999
   5656  -0.29580      0.0000000000     -5.858680      0.0000000000      703.9999999999
   5666  -0.29480      0.0000000000     -5.831468      0.0000000000      703.9999999999
   5676  -0.29380      0.0000000000     -5.804257      0.0000000000      703.9999999999
   5686  -0.29280      0.0000000000     -5.777046      0.0000000000      703.9999999999
   5696  -0.29180      0.0000000197     -5.749834      0.0000000007      703.9999999999
   5706  -0.29080      0.0000118395     -5.722623      0.0000004351      704.0000000025
   5716  -0.28980      0.0027615189     -5.695411      0.0001014839      704.0000006844
   5726  -0.28880      0.2601750353     -5.668200      0.0095612527      704.0000743510
   5736  -0.28780     10.6028308274     -5.640989      0.3896467042      704.0035670080
   5746  -0.28680    203.1151810001     -5.613777      7.4643425086      704.0823555507
   5756  -0.28580   1903.9297432446     -5.586566     69.9681020683      704.9737748889
   5766  -0.28480   8441.2437725757     -5.559354    310.2098740559      709.9816985046
   5776  -0.28380  16717.3451495072     -5.532143    614.3508792182      723.3681138062
   5786  -0.28280  14343.8694400136     -5.504932    527.1272874403      739.8703122897
   5796  -0.28180   5376.0396252918     -5.477720    197.5657403118      749.1946180707
   5806  -0.28080    922.9917114244     -5.450509     33.9193074231      751.6594264782
   5816  -0.27980     77.3424501876     -5.423297      2.8422815853      751.9783047422
   5826  -0.27880      3.1959835367     -5.396086      0.1174501859      751.9993007600
   5836  -0.27780      0.0606781117     -5.368875      0.0022298787      751.9999895372
   5846  -0.27680      0.0004843270     -5.341663      0.0000177987      751.9999999332
   5856  -0.27580      0.0000015315     -5.314452      0.0000000563      751.9999999997
   5866  -0.27480      0.0000000019     -5.287240      0.0000000001      751.9999999999
   5876  -0.27380      0.0000000000     -5.260029      0.0000000000      751.9999999999
   5886  -0.27280      0.0000000000     -5.232818      0.0000000000      751.9999999999
   5896  -0.27180      0.0000000000     -5.205606      0.0000000000      751.9999999999
   5906  -0.27080      0.0000000000     -5.178395      0.0000000000      751.9999999999
   5916  -0.26980      0.0000000000     -5.151183      0.0000000000      751.9999999999
   5926  -0.26880      0.0000000000     -5.123972      0.0000000000      751.9999999999
   5936  -0.26780      0.0000000000     -5.096761      0.0000000000      751.9999999999
   5946  -0.26680      0.0000000000     -5.069549      0.0000000000      751.9999999999
   5956  -0.26580      0.0000000000     -5.042338      0.0000000000      751.9999999999
   5966  -0.26480      0.0000000000     -5.015126      0.0000000000      751.9999999999
   5976  -0.26380      0.0000000000     -4.987915      0.0000000000      751.9999999999
   5986  -0.26280      0.0000000000     -4.960704      0.0000000000      751.9999999999
   5996  -0.26180      0.0000000000     -4.933492      0.0000000000      751.9999999999
   6006  -0.26080      0.0000000000     -4.906281      0.0000000000      751.9999999999
   6016  -0.25980      0.0000000000     -4.879069      0.0000000000      751.9999999999
   6026  -0.25880      0.0000000000     -4.851858      0.0000000000      751.9999999999
   6036  -0.25780      0.0000000000     -4.824647      0.0000000000      751.9999999999
   6046  -0.25680      0.0000000000     -4.797435      0.0000000000      751.9999999999
   6056  -0.25580      0.0000000000     -4.770224      0.0000000000      751.9999999999
   6066  -0.25480      0.0000000000     -4.743012      0.0000000000      751.9999999999
   6076  -0.25380      0.0000000000     -4.715801      0.0000000000      751.9999999999
   6086  -0.25280      0.0000000000     -4.688590      0.0000000000      751.9999999999
   6096  -0.25180      0.0000000000     -4.661378      0.0000000000      751.9999999999
   6106  -0.25080      0.0000000000     -4.634167      0.0000000000      751.9999999999
   6116  -0.24980      0.0000000000     -4.606956      0.0000000000      751.9999999999
   6126  -0.24880      0.0000000000     -4.579744      0.0000000000      751.9999999999
   6136  -0.24780      0.0000000000     -4.552533      0.0000000000      751.9999999999
   6146  -0.24680      0.0000000000     -4.525321      0.0000000000      751.9999999999
   6156  -0.24580      0.0000000000     -4.498110      0.0000000000      751.9999999999
   6166  -0.24480      0.0000000000     -4.470899      0.0000000000      751.9999999999
   6176  -0.24380      0.0000000000     -4.443687      0.0000000000      751.9999999999
   6186  -0.24280      0.0000000000     -4.416476      0.0000000000      751.9999999999
   6196  -0.24180      0.0000000000     -4.389264      0.0000000000      751.9999999999
   6206  -0.24080      0.0000000000     -4.362053      0.0000000000      751.9999999999
   6216  -0.23980      0.0000000000     -4.334842      0.0000000000      751.9999999999
   6226  -0.23880      0.0000000000     -4.307630      0.0000000000      751.9999999999
   6236  -0.23780      0.0000000000     -4.280419      0.0000000000      751.9999999999
   6246  -0.23680      0.0000000000     -4.253207      0.0000000000      751.9999999999
   6256  -0.23580      0.0000000000     -4.225996      0.0000000000      751.9999999999
   6266  -0.23480      0.0000000000     -4.198785      0.0000000000      751.9999999999
   6276  -0.23380      0.0000000000     -4.171573      0.0000000000      751.9999999999
   6286  -0.23280      0.0000000000     -4.144362      0.0000000000      751.9999999999
   6296  -0.23180      0.0000000000     -4.117150      0.0000000000      751.9999999999
   6306  -0.23080      0.0000000000     -4.089939      0.0000000000      751.9999999999
   6316  -0.22980      0.0000000000     -4.062728      0.0000000000      751.9999999999
   6326  -0.22880      0.0000000000     -4.035516      0.0000000000      751.9999999999
   6336  -0.22780      0.0000000000     -4.008305      0.0000000000      751.9999999999
   6346  -0.22680      0.0000000000     -3.981093      0.0000000000      751.9999999999
   6356  -0.22580      0.0000000000     -3.953882      0.0000000000      751.9999999999
   6366  -0.22480      0.0000000000     -3.926671      0.0000000000      751.9999999999
   6376  -0.22380      0.0000000000     -3.899459      0.0000000000      751.9999999999
   6386  -0.22280      0.0000000000     -3.872248      0.0000000000      751.9999999999
   6396  -0.22180      0.0000000000     -3.845036      0.0000000000      751.9999999999
   6406  -0.22080      0.0000000000     -3.817825      0.0000000000      751.9999999999
   6416  -0.21980      0.0000000000     -3.790614      0.0000000000      751.9999999999
   6426  -0.21880      0.0000000000     -3.763402      0.0000000000      751.9999999999
   6436  -0.21780      0.0000000000     -3.736191      0.0000000000      751.9999999999
   6446  -0.21680      0.0000000000     -3.708979      0.0000000000      751.9999999999
   6456  -0.21580      0.0000000000     -3.681768      0.0000000000      751.9999999999
   6466  -0.21480      0.0000000150     -3.654557      0.0000000006      751.9999999999
   6476  -0.21380      0.0000112954     -3.627345      0.0000004151      752.0000000023
   6486  -0.21280      0.0032494501     -3.600134      0.0001194150      752.0000007830
   6496  -0.21180      0.3607761470     -3.572922      0.0132582740      752.0001005474
   6506  -0.21080     15.6233724248     -3.545711      0.5741481377      752.0052265995
   6516  -0.20980    267.1218043340     -3.518500      9.8165416747      752.1131896842
   6526  -0.20880   1826.4781609505     -3.491288     67.1218099535      753.0646762985
   6536  -0.20780   5052.0730032598     -3.464077    185.6601908778      756.6411399578
   6546  -0.20680   5694.5277063587     -3.436865    209.2699571521      762.4553440631
   6556  -0.20580   2618.0761640932     -3.409654     96.2124894166      766.5665036248
   6566  -0.20480    488.1249087537     -3.382443     17.9382530048      767.8257538946
   6576  -0.20380     36.5159995238     -3.355231      1.3419377426      767.9907192589
   6586  -0.20280      1.0822373101     -3.328020      0.0397714731      767.9997928449
   6596  -0.20180      0.0125496698     -3.300809      0.0004611917      767.9999981203
   6606  -0.20080      0.0000563155     -3.273597      0.0000020696      767.9999999931
   6616  -0.19980      0.0000000969     -3.246386      0.0000000036      767.9999999999
   6626  -0.19880      0.0000000001     -3.219174      0.0000000000      767.9999999999
   6636  -0.19780      0.0000000000     -3.191963      0.0000000000      767.9999999999
   6646  -0.19680      0.0000000000     -3.164752      0.0000000000      767.9999999999
   6656  -0.19580      0.0000000000     -3.137540      0.0000000000      767.9999999999
   6666  -0.19480      0.0000000000     -3.110329      0.0000000000      767.9999999999
   6676  -0.19380      0.0000000000     -3.083117      0.0000000000      767.9999999999
   6686  -0.19280      0.0000000000     -3.055906      0.0000000000      767.9999999999
   6696  -0.19180      0.0000000000     -3.028695      0.0000000000      767.9999999999
   6706  -0.19080      0.0000000000     -3.001483      0.0000000000      767.9999999999
   6716  -0.18980      0.0000000000     -2.974272      0.0000000000      767.9999999999
   6726  -0.18880      0.0000000000     -2.947060      0.0000000000      767.9999999999
   6736  -0.18780      0.0000000000     -2.919849      0.0000000000      767.9999999999
   6746  -0.18680      0.0000000000     -2.892638      0.0000000000      767.9999999999
   6756  -0.18580      0.0000000000     -2.865426      0.0000000000      767.9999999999
   6766  -0.18480      0.0000000000     -2.838215      0.0000000000      767.9999999999
   6776  -0.18380      0.0000000000     -2.811003      0.0000000000      767.9999999999
   6786  -0.18280      0.0000000000     -2.783792      0.0000000000      767.9999999999
   6796  -0.18180      0.0000000000     -2.756581      0.0000000000      767.9999999999
   6806  -0.18080      0.0000000000     -2.729369      0.0000000000      767.9999999999
   6816  -0.17980      0.0000000000     -2.702158      0.0000000000      767.9999999999
   6826  -0.17880      0.0000000000     -2.674946      0.0000000000      767.9999999999
   6836  -0.17780      0.0000000000     -2.647735      0.0000000000      767.9999999999
   6846  -0.17680      0.0000000000     -2.620524      0.0000000000      767.9999999999
   6856  -0.17580      0.0000000000     -2.593312      0.0000000000      767.9999999999
   6866  -0.17480      0.0000000000     -2.566101      0.0000000000      767.9999999999
   6876  -0.17380      0.0000000000     -2.538889      0.0000000000      767.9999999999
   6886  -0.17280      0.0000000000     -2.511678      0.0000000000      767.9999999999
   6896  -0.17180      0.0000000000     -2.484467      0.0000000000      767.9999999999
   6906  -0.17080      0.0000000000     -2.457255      0.0000000000      767.9999999999
   6916  -0.16980      0.0000000000     -2.430044      0.0000000000      767.9999999999
   6926  -0.16880      0.0000000000     -2.402832      0.0000000000      767.9999999999
   6936  -0.16780      0.0000000000     -2.375621      0.0000000000      767.9999999999
   6946  -0.16680      0.0000000000     -2.348410      0.0000000000      767.9999999999
   6956  -0.16580      0.0000000000     -2.321198      0.0000000000      767.9999999999
   6966  -0.16480      0.0000000000     -2.293987      0.0000000000      767.9999999999
   6976  -0.16380      0.0000000050     -2.266775      0.0000000002      767.9999999999
   6986  -0.16280      0.0000044290     -2.239564      0.0000001628      768.0000000008
   6996  -0.16180      0.0015647738     -2.212353      0.0000575044      768.0000003662
   7006  -0.16080      0.2216417565     -2.185141      0.0081451814      768.0000592075
   7016  -0.15980     12.7085344366     -2.157930      0.4670298564      768.0039981963
   7026  -0.15880    296.8181486934     -2.130718     10.9078618038      768.1150820313
   7036  -0.15780   2836.1127178817     -2.103507    104.2251820615      769.4513928962
   7046  -0.15680  11130.5596352319     -2.076296    409.0403731538      776.3919944933
   7056  -0.15580  18004.0516836625     -2.049084    661.6364549771      792.1186688797
   7066  -0.15480  12020.3571249985     -2.021873    441.7398158748      807.7609273003
   7076  -0.15380   3307.7204301088     -1.994661    121.5564395107      814.5894264223
   7086  -0.15280    373.8359855745     -1.967450     13.7382140745      815.8894070116
   7096  -0.15180     17.2844233899     -1.940239      0.6351906126      815.9962036759
   7106  -0.15080      0.3256119132     -1.913027      0.0119660127      815.9999444726
   7116  -0.14980      0.0024855097     -1.885816      0.0000913408      815.9999996606
   7126  -0.14880      0.0000076204     -1.858605      0.0000002800      815.9999999991
   7136  -0.14780      0.0000000093     -1.831393      0.0000000003      815.9999999999
   7146  -0.14680      0.0000000000     -1.804182      0.0000000000      815.9999999999
   7156  -0.14580      0.0000000000     -1.776970      0.0000000000      815.9999999999
   7166  -0.14480      0.0000000000     -1.749759      0.0000000000      815.9999999999
   7176  -0.14380      0.0000000000     -1.722548      0.0000000000      815.9999999999
   7186  -0.14280      0.0000000000     -1.695336      0.0000000000      815.9999999999
   7196  -0.14180      0.0000000000     -1.668125      0.0000000000      815.9999999999
   7206  -0.14080      0.0000000000     -1.640913      0.0000000000      815.9999999999
   7216  -0.13980      0.0000000000     -1.613702      0.0000000000      815.9999999999
   7226  -0.13880      0.0000000000     -1.586491      0.0000000000      815.9999999999
   7236  -0.13780      0.0000000000     -1.559279      0.0000000000      815.9999999999
   7246  -0.13680      0.0000000000     -1.532068      0.0000000000      815.9999999999
   7256  -0.13580      0.0000000000     -1.504856      0.0000000000      815.9999999999
   7266  -0.13480      0.0000000000     -1.477645      0.0000000000      815.9999999999
   7276  -0.13380      0.0000000000     -1.450434      0.0000000000      815.9999999999
   7286  -0.13280      0.0000000000     -1.423222      0.0000000000      815.9999999999
   7296  -0.13180      0.0000000000     -1.396011      0.0000000000      815.9999999999
   7306  -0.13080      0.0000000001     -1.368799      0.0000000000      815.9999999999
   7316  -0.12980      0.0000001735     -1.341588      0.0000000064      815.9999999999
   7326  -0.12880      0.0000883999     -1.314377      0.0000032486      816.0000000197
   7336  -0.12780      0.0184013252     -1.287165      0.0006762360      816.0000046268
   7346  -0.12680      1.5988756537     -1.259954      0.0587575751      816.0004634657
   7356  -0.12580     58.5060797847     -1.232742      2.1500579927      816.0202556545
   7366  -0.12480    898.8533636911     -1.205531     33.0322398284      816.3922710786
   7376  -0.12380   5755.8099027588     -1.178320    211.5220355115      819.4452538031
   7386  -0.12280  15283.9226838284     -1.151108    561.6735943859      830.4157495667
   7396  -0.12180  16799.5434832363     -1.123897    617.3716111673      847.7416513809
   7406  -0.12080   7643.3505211027     -1.096685    280.8878485679      859.7914718062
   7416  -0.11980   1441.4664252205     -1.069474     52.9728947855      863.4765987387
   7426  -0.11880    113.1563077966     -1.042263      4.1584160979      863.9703649848
   7436  -0.11780      3.7220711326     -1.015051      0.1367835414      863.9992555399
   7446  -0.11680      0.0514974369     -0.987840      0.0018924952      863.9999918369
   7456  -0.11580      0.0002977538     -0.960628      0.0000109422      863.9999999616
   7466  -0.11480      0.0000007059     -0.933417      0.0000000259      863.9999999998
   7476  -0.11380      0.0000000007     -0.906206      0.0000000000      863.9999999999
   7486  -0.11280      0.0000000000     -0.878994      0.0000000000      863.9999999999
   7496  -0.11180      0.0000000000     -0.851783      0.0000000000      863.9999999999
   7506  -0.11080      0.0000000000     -0.824571      0.0000000000      863.9999999999
   7516  -0.10980      0.0000000000     -0.797360      0.0000000000      863.9999999999
   7526  -0.10880      0.0000000000     -0.770149      0.0000000000      863.9999999999
   7536  -0.10780      0.0000000000     -0.742937      0.0000000000      863.9999999999
