 --- primitive lattice vectors ---
  25.2786732532   0.0000000000   0.0000000000
   0.0000000000  25.2786732532   0.0000000000
   0.0000000000   0.0000000000  25.2786732532
 --- Equilibrium position and mass of each atom---
 Natom=   64
     1   1.5799170780   1.5799170780   1.5799170780    51196.42125 Sn  
    18  -0.0738490432 -0.0061364636  0.0737194010
    19  -0.0673140089 -0.0009763119  0.0683936444
    20   0.1012579317  0.0094541328 -0.1038878694
    21  -0.1033636710 -0.0071511955  0.1041299497
    22   0.0642356640 -0.0004882121 -0.0728779513
    23  -0.0620782079  0.0006916155  0.0747959065
    24   0.0979458593 -0.0011765095 -0.1012490513
    25  -0.1011666538  0.0078183723  0.1047263469
    26   0.0696270235 -0.0073058098 -0.0738621261
    27   0.0794652795  0.0039263073 -0.0682159694
    28  -0.0989168082  0.0036670343  0.1040464613
    29   0.1002286547 -0.0049101245 -0.1040329303
    30  -0.0772587667 -0.0016966793  0.0726042646
    31   0.0762235898  0.0028137384 -0.0746730078
    32  -0.1112151663 -0.0029848430  0.1008939778
    33  -0.1008454403  0.0078818916  0.1045581408
    34   0.0695972190 -0.0071629529 -0.0738254446
    35   0.0797410961  0.0040820737 -0.0684302990
    36  -0.0993403454  0.0036229638  0.1039521485
    37   0.1005013283 -0.0049084552 -0.1041373822
    38  -0.0775190796 -0.0017462969  0.0729137053
    39   0.0764867947  0.0026590474 -0.0747919019
    40  -0.1113616522 -0.0030121919  0.1012081832
    41   0.1044889697  0.0064138900 -0.1046941376
    42  -0.0739293313 -0.0061109119  0.0738757102
    43  -0.0676130469 -0.0009688349  0.0681222223
    44   0.1013232137  0.0093222832 -0.1040302667
    45  -0.1034500379 -0.0072637300  0.1040146064
    46   0.0645302499 -0.0004794141 -0.0725979770
    47  -0.0621601603  0.0006356569  0.0747116211
    48   0.0979346399 -0.0013704778 -0.1009029033
    49  -0.1043361849 -0.0079215772  0.0992151926
    50   0.0738895409  0.0071268649 -0.0679449393
    51   0.0672884364 -0.0042016186 -0.0699833406
    52  -0.1013422990 -0.0035813322  0.1048972658
    53   0.1034688692  0.0046385207 -0.1017570243
    54  -0.0644709854  0.0022110943  0.0708041328
    55   0.0621700488 -0.0030037871 -0.0722397150
    56  -0.0978420069  0.0031284750  0.0995710777
    57   0.1009610776 -0.0061426434 -0.0995185892
    58  -0.0696739860  0.0061975777  0.0679077213
    59  -0.0798354417  0.0012005769  0.0698304191
    60   0.0992913614 -0.0095133894 -0.1049592983
    61  -0.1004774478  0.0074102127  0.1016766707
    62   0.0775413834  0.0000533443 -0.0708301878
    63  -0.0764957210 -0.0003969966  0.0721143965
    64   0.1112996899  0.0009513812 -0.0991908100
 n=   164 A   IR&R
     hbarW=  0.16221415E-02 Ha =  0.44140714E-01 eV; nu=  0.35601891E+03 cm^-1
     1  -0.0678841780  0.0076438870  0.0193146865
     2   0.1672227369 -0.0309021277 -0.0613570079
     3  -0.1127661214  0.0236745011  0.0643889180
     4  -0.0267094790  0.0390938482  0.0720245772
     5   0.0887125664 -0.0023056222 -0.0088174778
     6   0.0542651829  0.0517236440 -0.0248013390
     7   0.0657419433  0.0385372826  0.0100089898
     8   0.0204420999  0.0195256931  0.0461835208
     9   0.0483028078  0.0360908923  0.0681691722
    10  -0.2068114653  0.0549004776 -0.0377774777
    11   0.1450738411 -0.0403132852 -0.0115511085
    12  -0.0101447650 -0.0267435038  0.0351336075
    13  -0.1051996986  0.0347445265 -0.1098868090
    14  -0.0419439364 -0.0883778175 -0.0397334720
    15  -0.1096480759 -0.0190798511  0.0349950616
    16  -0.0442188520  0.0201137342 -0.0794962510
    17   0.0684958167  0.0413111192 -0.0029198473
    18  -0.1832668543 -0.0197010098  0.0612873108
    19   0.1309151171 -0.0254639385 -0.0665280510
    20   0.0078731418  0.0037971663 -0.0704975131
    21  -0.1050671626  0.0081300707  0.0081589690
    22  -0.0541805179 -0.0560486491  0.0406624169
    23  -0.0677686023 -0.0829418349  0.0081713100
    24  -0.0188458392 -0.0192010724 -0.0648811027
    25  -0.0489957393 -0.0851383795 -0.0845510131
    26   0.2225635954 -0.0043787798  0.0378546119
    27  -0.1632757927  0.0421652549  0.0136706257
    28   0.0287724654 -0.0161757409 -0.0365959045
    29   0.1217135885 -0.0404950572  0.1105772036
    30   0.0417959817  0.0926608340  0.0238458987
    31   0.1118554697  0.0635831520 -0.0532124118
    32   0.0426447890 -0.0204800598  0.0981402227
    33  -0.0487921879 -0.0853523277 -0.0846192155
    34   0.2227454455 -0.0045310774  0.0377470436
    35  -0.1627543695  0.0421382248  0.0135184087
    36   0.0289682489 -0.0162193862 -0.0365619703
    37   0.1217465644 -0.0406638841  0.1105676387
    38   0.0415984261  0.0923982651  0.0239853026
    39   0.1116873860  0.0635887001 -0.0533277615
    40   0.0422758199 -0.0205044831  0.0981970834
    41   0.0687743464  0.0415928280 -0.0029564107
    42  -0.1832191285 -0.0194206819  0.0614664845
    43   0.1305655836 -0.0255637231 -0.0664258151
    44   0.0076867103  0.0039181118 -0.0704251055
    45  -0.1051131689  0.0083128923  0.0080887361
    46  -0.0539340216 -0.0557807805  0.0405790057
    47  -0.0677000557 -0.0829984184  0.0083378339
    48  -0.0187116789 -0.0192155119 -0.0647975265
    49   0.0482296930  0.0363178421  0.0682400498
    50  -0.2068992520  0.0550503893 -0.0376414754
    51   0.1448300341 -0.0402822641 -0.0113505220
    52  -0.0103035235 -0.0267399020  0.0349903637
    53  -0.1052134810  0.0349194019 -0.1098685645
    54  -0.0418574734 -0.0881736536 -0.0399128437
    55  -0.1096005207 -0.0191644563  0.0352074632
    56  -0.0440421333  0.0201242314 -0.0795250472
    57  -0.0679487390  0.0075034657  0.0193192903
    58   0.1674958864 -0.0311286522 -0.0615344059
    59  -0.1124937589  0.0236477342  0.0642889495
    60  -0.0262741797  0.0390243606  0.0719970780
    61   0.0885190800 -0.0025371888 -0.0088011310
    62   0.0541473388  0.0515433391 -0.0247135867
    63   0.0655867813  0.0386598315  0.0098446377
    64   0.0203120565  0.0195264612  0.0461005991
 n=   165 A   IR&R
     hbarW=  0.16221610E-02 Ha =  0.44141245E-01 eV; nu=  0.35602319E+03 cm^-1
     1  -0.2056458581  0.0489813172  0.0545084812
     2  -0.0012480992  0.0589254654  0.0168204058
     3   0.0113469722  0.0523679561 -0.0337906754
     4   0.1624956196  0.0084770741  0.0102439873
     5  -0.0831279709 -0.0385609915  0.0107435685
     6  -0.1119759394 -0.0498734397 -0.0384582759
     7  -0.0660019150  0.0067151051 -0.0660973743
     8  -0.0488118506 -0.0843493677  0.0089133649
     9   0.2032586488 -0.0362267491  0.0158781479
    10  -0.0210919060 -0.0660468798 -0.0620414684
    11   0.0145621780 -0.0488898713  0.0400128527
    12  -0.1793949303 -0.0023742117  0.0496610897
    13   0.0863694626  0.0647586356 -0.0452556872
    14   0.1182690660  0.0329190118  0.0575484142
    15   0.0532587443 -0.0042202390  0.0576575472
    16   0.0559562778  0.1062544228 -0.0256750807
    17   0.1533203941 -0.0276075639 -0.0571466401
    18  -0.0222866442 -0.0100827175  0.0092042119
    19  -0.0034489752  0.0882860648  0.0233610848
    20  -0.1446449086  0.0548431986  0.0262283836
    21   0.0858041004  0.0669139779  0.0411536324
    22   0.0861263978 -0.0488777457  0.0619197140
    23   0.0555730278  0.0002553348  0.0741131225
    24   0.0851607393  0.0140228982  0.0092450966
    25  -0.1511345087  0.0149490324 -0.0132963845
    26   0.0443327375  0.0171716700  0.0359087417
    27  -0.0225891480 -0.0915966460 -0.0295959769
    28   0.1613222417 -0.0608879510 -0.0861320040
    29  -0.0888798655 -0.0929852800 -0.0064510118
    30  -0.0923964436  0.0655630320 -0.0810610252
    31  -0.0427229989 -0.0026678900 -0.0655745764
    32  -0.0922096151 -0.0360827433  0.0074670805
    33  -0.1513868120  0.0146866337 -0.0139715114
    34   0.0444888223  0.0162097800  0.0353677307
    35  -0.0217833282 -0.0920299063 -0.0296165249
    36   0.1614950590 -0.0612082010 -0.0862550470
    37  -0.0887447201 -0.0935498979 -0.0069009819
    38  -0.0928770935  0.0655401168 -0.0813459295
    39  -0.0428799946 -0.0026917342 -0.0658701692
    40  -0.0930962680 -0.0358013623  0.0074108462
    41   0.1539518339 -0.0273916210 -0.0565914953
    42  -0.0222789352 -0.0095014133  0.0098182378
    43  -0.0040569775  0.0889371911  0.0233830883
    44  -0.1447390520  0.0547483410  0.0264730689
    45   0.0857031638  0.0674109216  0.0413541618
    46   0.0865012309 -0.0490120165  0.0622356763
    47   0.0556666667  0.0006847215  0.0742138283
    48   0.0857786046  0.0135377642  0.0095929286
    49   0.2036248964 -0.0360731179  0.0165947114
    50  -0.0211539331 -0.0652700298 -0.0614077793
    51   0.0140116060 -0.0484545586  0.0400832683
    52  -0.1794933430 -0.0022263203  0.0497110301
    53   0.0862165210  0.0653418626 -0.0449580983
    54   0.1186418107  0.0330549284  0.0578476080
    55   0.0532804167 -0.0043529000  0.0579619719
    56   0.0565751444  0.1059304325 -0.0255366765
    57  -0.2058508829  0.0488487767  0.0539925785
    58  -0.0008971676  0.0584841891  0.0162428147
    59   0.0119543489  0.0513736223 -0.0338051084
    60   0.1628127671  0.0085368114  0.0100829569
    61  -0.0831001975 -0.0391037081  0.0104371563
    62  -0.1124357414 -0.0495334969 -0.0388117780
    63  -0.0660567495  0.0063886587 -0.0663257556
    64  -0.0494827494 -0.0836882870  0.0085795037
 n=   166 A   IR&R
     hbarW=  0.16221760E-02 Ha =  0.44141653E-01 eV; nu=  0.35602648E+03 cm^-1
     1  -0.0272975130 -0.0447403517 -0.0944716539
     2   0.0853727407 -0.0229081282  0.1268356051
     3  -0.0704318556  0.1357258017 -0.0651794980
     4   0.0339315869  0.0385485998 -0.0811126661
     5   0.0513911439  0.0054566260  0.1791557470
     6  -0.0215423627 -0.0128938822  0.0943611582
     7   0.0573400716 -0.0300498449 -0.0471074718
     8   0.0616211637 -0.1187818476  0.0683766636
     9   0.0753278991 -0.0469524742 -0.0910845496
    10   0.0001993453 -0.0309015371  0.0748942584
    11   0.0017580770 -0.0990320669 -0.0638436967
    12   0.0405546995 -0.0690075516 -0.1515106485
    13  -0.0152277444 -0.0738223026  0.0696682369
    14  -0.0086435087  0.0870982281  0.0507939331
    15   0.0348952198 -0.0170642597 -0.0508180652
    16  -0.0081679147  0.0320661924  0.0134721269
    17  -0.0518294688  0.0779904374  0.1106946250
    18  -0.1227666252  0.0468068648 -0.0691053860
    19   0.0828227666  0.0775062304  0.0327569011
    20  -0.0252611361  0.0626918576  0.1347924821
    21  -0.0676838247  0.0823441866 -0.1006149172
    22  -0.0360235357 -0.1321501123 -0.0566418892
    23  -0.0896267147 -0.0140256521  0.0592964516
    24  -0.0082755012 -0.0372018629 -0.0594426243
    25   0.0037489497  0.0139671443  0.0748983096
    26   0.0369048696  0.0069401119 -0.1325536047
    27  -0.0142284315 -0.1139167180  0.0963654318
    28  -0.0493168435 -0.0321584509  0.0979957386
    29   0.0316520081 -0.0138316949 -0.1481475153
    30   0.0661955931  0.0577765659 -0.0885192986
    31  -0.0024276863  0.0613404815  0.0386248727
    32  -0.0452455315  0.1236759578 -0.0224344580
    33   0.0039908312  0.0138973741  0.0743476307
    34   0.0376534774  0.0060042176 -0.1328766026
    35  -0.0136893904 -0.1149231489  0.0961771334
    36  -0.0495507614 -0.0331826015  0.0977605314
    37   0.0325079062 -0.0137339205 -0.1480570168
    38   0.0664220411  0.0580610635 -0.0884851744
    39  -0.0024636903  0.0615837811  0.0383869704
    40  -0.0458108952  0.1240448784 -0.0228467771
    41  -0.0517244069  0.0780262880  0.1112465972
    42  -0.1233435989  0.0474659552 -0.0687237862
    43   0.0824532053  0.0784465203  0.0328410989
    44  -0.0250467819  0.0631396413  0.1349928192
    45  -0.0685618735  0.0824354667 -0.1007759196
    46  -0.0361406788 -0.1326208944 -0.0566965069
    47  -0.0896403018 -0.0137620245  0.0595859724
    48  -0.0078767923 -0.0379270844 -0.0590887384
    49   0.0751088421 -0.0470083217 -0.0906427344
    50  -0.0003821539 -0.0302528329  0.0751024531
    51   0.0014488648 -0.0979303612 -0.0637895928
    52   0.0407269915 -0.0683916878 -0.1513643524
    53  -0.0160654036 -0.0736811229  0.0694913616
    54  -0.0090244039  0.0866255629  0.0508436541
    55   0.0347781821 -0.0173440554 -0.0506331662
    56  -0.0076613730  0.0315992277  0.0138878329
    57  -0.0270916544 -0.0448617335 -0.0949659180
    58   0.0862028129 -0.0235342275  0.1264513313
    59  -0.0702154691  0.1340290453 -0.0652789471
    60   0.0339229078  0.0381356341 -0.0814244387
    61   0.0520716604  0.0051966172  0.1792543955
    62  -0.0212529477 -0.0120319187  0.0941951632
    63   0.0573069425 -0.0302784594 -0.0473204214
    64   0.0611956499 -0.1178215658  0.0680086112
 n=   167 A   IR&R
     hbarW=  0.16221920E-02 Ha =  0.44142090E-01 eV; nu=  0.35603001E+03 cm^-1
     1   0.0157709709  0.0747873557 -0.0330885240
     2   0.0343714067 -0.1115016362  0.0021563877
     3  -0.0314284957 -0.1420353388 -0.0283003979
     4   0.0482994842  0.0079534290 -0.0958747977
     5  -0.0310319851 -0.1119089048  0.0030903814
     6   0.0197837231  0.1167143318  0.0129275983
     7   0.0176698528 -0.0532629809 -0.0205967844
     8  -0.0312418656  0.0743775009  0.0175814009
     9   0.0181208371 -0.1059563190 -0.0886023036
    10   0.0088877590  0.0903269165  0.0862022033
    11  -0.0134911598  0.1645564561 -0.0623798356
    12  -0.0156043313 -0.0430064208 -0.0216567438
    13   0.0537664307  0.0670228343  0.0811409608
    14  -0.0545930548 -0.0840500292  0.0443915986
    15   0.0135446516  0.0199377405 -0.0407390545
    16   0.0521823227 -0.1179663904  0.0771123265
    17   0.0916000728  0.0880351414  0.0708056718
    18  -0.0556088150 -0.0965359037 -0.0924320909
    19   0.0916012654 -0.1473387548  0.0794323539
    20  -0.1252653684  0.0490077667  0.0278655141
    21  -0.0066589269 -0.0263949227 -0.1099201141
    22   0.0703849741  0.0667697008  0.0079430657
    23   0.0337313832 -0.0486772068  0.0810481431
    24  -0.0362863688  0.1699873880 -0.0944822985
    25  -0.1254264941 -0.0569844170  0.0508928721
    26   0.0122121379  0.1176484071  0.0041735140
    27  -0.0464444534  0.1247211693  0.0113403157
    28   0.0925832158 -0.0139430785  0.0898828835
    29  -0.0159524588  0.0712525608  0.0255953342
    30  -0.0355725413 -0.0994201357 -0.0653014960
    31  -0.0648397910  0.0822017839 -0.0197676078
    32   0.0151180053 -0.1263195326 -0.0003157225
    33  -0.1255297958 -0.0573760894  0.0508393726
    34   0.0121833278  0.1174561570  0.0038178369
    35  -0.0461247147  0.1245495470  0.0109881876
    36   0.0925526221 -0.0139985007  0.0898042873
    37  -0.0159646151  0.0712455314  0.0256037260
    38  -0.0358936167 -0.0994376453 -0.0651138203
    39  -0.0648587030  0.0819539430 -0.0199970794
    40   0.0148594342 -0.1264857250 -0.0002412873
    41   0.0919107628  0.0884972695  0.0708409686
    42  -0.0555529327 -0.0960564388 -0.0920070592
    43   0.0911508131 -0.1474533497  0.0796830040
    44  -0.1253292071  0.0491349515  0.0279259561
    45  -0.0065982896 -0.0262797900 -0.1098553855
    46   0.0709575170  0.0668948088  0.0077315436
    47   0.0336335280 -0.0485656102  0.0813673198
    48  -0.0360333168  0.1701632117 -0.0944967024
    49   0.0184177849 -0.1056152320 -0.0884591518
    50   0.0089971017  0.0906701399  0.0865518334
    51  -0.0138865914  0.1648159201 -0.0620899534
    52  -0.0158630722 -0.0429439468 -0.0218312684
    53   0.0538545880  0.0670853998  0.0812296401
    54  -0.0545035678 -0.0839745503  0.0440853344
    55   0.0137369056  0.0200628935 -0.0403543052
    56   0.0526013409 -0.1178498980  0.0772148210
    57   0.0153074762  0.0744842455 -0.0332857896
    58   0.0342905511 -0.1119629065  0.0016781583
    59  -0.0313176458 -0.1420509402 -0.0286262058
    60   0.0485310206  0.0077798377 -0.0959602310
    61  -0.0312913765 -0.1120494806  0.0030745136
    62   0.0196082119  0.1165367804  0.0131224194
    63   0.0174520680 -0.0533664513 -0.0209050770
    64  -0.0314221370  0.0740613389  0.0175335419
 n=   168 A   IR&R
     hbarW=  0.16222179E-02 Ha =  0.44142793E-01 eV; nu=  0.35603568E+03 cm^-1
     1  -0.0040092404 -0.0899255950 -0.0890174767
     2   0.0997989502  0.1392163509 -0.0415986691
     3  -0.0514702894  0.0022865479 -0.0375281204
     4   0.0512809983 -0.1211284732 -0.0385531743
     5   0.0887486986 -0.0918312170 -0.0003170061
     6  -0.0112657298  0.0239248395  0.0086766252
     7   0.0648599351  0.1433083658 -0.0783160445
     8   0.0130528169  0.0781026833  0.1321095608
     9   0.0559146283  0.0876901212  0.0593757758
    10  -0.0798643348 -0.1730274451  0.0225814205
    11   0.0402433764  0.0222511002 -0.1028683174
    12  -0.0584657506  0.0783938763 -0.0159614777
    13  -0.0641095277  0.0810066642  0.0061370589
    14  -0.0313425270 -0.0307148167  0.0829785547
    15  -0.0627192221 -0.1953375662  0.0114237812
    16   0.0210316196 -0.0982440646 -0.0165671209
    17   0.0214172465 -0.0763442053 -0.0315968488
    18  -0.0270152978  0.1558403028 -0.0236408103
    19  -0.0103848926 -0.0497912358  0.0910083709
    20   0.0574965761 -0.0772116782  0.0330546048
    21   0.0326020149 -0.0522970172 -0.0171339245
    22   0.0766134304 -0.0086663138 -0.0824762560
    23  -0.0119083156  0.1839003010  0.0170872945
    24  -0.0185817876  0.0983500263 -0.0229217994
    25  -0.0736754103  0.0782474864  0.0614052822
    26   0.0069530612 -0.1221717385  0.0425309151
    27   0.0211190991  0.0252103289  0.0493466768
    28  -0.0504719327  0.1199666495  0.0214778834
    29  -0.0574544816  0.0631715428  0.0113953525
    30  -0.0338826220  0.0156969193 -0.0092679175
    31   0.0096172301 -0.1320050886  0.0497143346
    32  -0.0149002035 -0.0781219346 -0.0926932296
    33  -0.0738187737  0.0783071222  0.0615441464
    34   0.0069835951 -0.1221304905  0.0424931974
    35   0.0218192510  0.0251632814  0.0491416081
    36  -0.0505515825  0.1202079090  0.0216885475
    37  -0.0572644212  0.0631255226  0.0112403446
    38  -0.0344201368  0.0157302599 -0.0088910814
    39   0.0097304995 -0.1324935292  0.0494472747
    40  -0.0156307920 -0.0783038699 -0.0925463331
    41   0.0221280743 -0.0761168738 -0.0318272888
    42  -0.0269722663  0.1562818755 -0.0234817646
    43  -0.0104739568 -0.0498255347  0.0911006508
    44   0.0576067160 -0.0772874325  0.0328735129
    45   0.0326246429 -0.0521989665 -0.0171179648
    46   0.0766822725 -0.0086776371 -0.0827015015
    47  -0.0117874342  0.1840919012  0.0173561742
    48  -0.0184287757  0.0985783551 -0.0228783985
    49   0.0565005982  0.0879282702  0.0590977476
    50  -0.0798183243 -0.1729202168  0.0227707184
    51   0.0400138652  0.0222816423 -0.1026327412
    52  -0.0582474279  0.0781937348 -0.0161712552
    53  -0.0640574111  0.0809636773  0.0062014271
    54  -0.0309277117 -0.0309341610  0.0826331177
    55  -0.0627153706 -0.1947509292  0.0118410142
    56   0.0212049422 -0.0980308794 -0.0165995004
    57  -0.0042311613 -0.0900112912 -0.0888369641
    58   0.0999830343  0.1388296000 -0.0417977550
    59  -0.0511735714  0.0026365519 -0.0376620452
    60   0.0513479152 -0.1210097546 -0.0383362818
    61   0.0889256951 -0.0918953815 -0.0002942761
    62  -0.0118278337  0.0238663109  0.0089486834
    63   0.0649826779  0.1431178422 -0.0786560371
    64   0.0124600488  0.0775729991  0.1322022913
 n=   169 A   IR&R
     hbarW=  0.16222230E-02 Ha =  0.44142933E-01 eV; nu=  0.35603681E+03 cm^-1
     1  -0.0844577631 -0.0671748161 -0.0237882137
     2   0.0269910495  0.0766535461  0.1052685216
     3  -0.0115504687 -0.0249654022  0.1842666883
     4   0.0665285945  0.0600899240 -0.0324351678
     5   0.0025278217 -0.0783882376  0.1195398304
     6   0.0672913250  0.0772131276 -0.0537966642
     7   0.0713314128  0.0876442870  0.0458864530
     8  -0.0491866805  0.0307541287 -0.1345281742
     9  -0.0307912725 -0.0224255310  0.0001868459
    10  -0.0123060843 -0.0365256310  0.1210729861
    11   0.0029889919 -0.0206237897  0.1265929330
    12   0.0170844951  0.0608484365 -0.0069599368
    13  -0.0485942272  0.0696317679  0.1225508597
    14   0.0532112810  0.0063102821 -0.0543298810
    15   0.0181935642  0.0271988588  0.0780907991
    16   0.0093887281 -0.0453038770 -0.1922249261
    17   0.0869325789  0.0333144437  0.0015353537
    18  -0.0321128032  0.0309291392 -0.1350200601
    19  -0.0010360206  0.0181151839 -0.1368455264
    20  -0.0268253184 -0.0466930272  0.0124363258
    21   0.0198885084 -0.0495526087 -0.1221363166
    22  -0.0374240053 -0.0230419189  0.0586813156
    23  -0.0241472417 -0.0273504698 -0.0583289803
    24   0.0290727112  0.0499083264  0.1744225345
    25   0.0282811801  0.0563477064  0.0220335987
    26   0.0174849258 -0.0712177680 -0.0914278426
    27   0.0096572974  0.0275622056 -0.1740440796
    28  -0.0567375497 -0.0741962009  0.0270734005
    29   0.0261709613  0.0583538295 -0.1199885722
    30  -0.0831540987 -0.0605189769  0.0495456290
    31  -0.0653996569 -0.0875179212 -0.0657491152
    32   0.0107469243 -0.0353582813  0.1524044001
    33   0.0297157835  0.0566544135  0.0216986042
    34   0.0183435226 -0.0710605596 -0.0911842693
    35   0.0103218875  0.0273196631 -0.1736287978
    36  -0.0558265375 -0.0743608879  0.0267154642
    37   0.0262073791  0.0582024163 -0.1190541515
    38  -0.0827008728 -0.0605735186  0.0498373260
    39  -0.0654054289 -0.0870680507 -0.0661349582
    40   0.0109596267 -0.0348605028  0.1513187623
    41   0.0857429430  0.0330268560  0.0019305123
    42  -0.0330459686  0.0308268510 -0.1351587272
    43  -0.0016899608  0.0183404714 -0.1371428420
    44  -0.0279172594 -0.0467032525  0.0127015662
    45   0.0199594746 -0.0493371660 -0.1230574344
    46  -0.0378081456 -0.0230377501  0.0582773555
    47  -0.0240259271 -0.0276152270 -0.0577960249
    48   0.0286604877  0.0492609465  0.1754148542
    49  -0.0320902442 -0.0227052674  0.0005663146
    50  -0.0132770140 -0.0366003512  0.1209299192
    51   0.0023530550 -0.0203770851  0.1262600215
    52   0.0160082235  0.0608880691 -0.0067432468
    53  -0.0485387702  0.0698479380  0.1216807096
    54   0.0527402752  0.0063088419 -0.0547612174
    55   0.0182430127  0.0267796470  0.0786132643
    56   0.0091146987 -0.0458324539 -0.1912263336
    57  -0.0831449043 -0.0669606236 -0.0241414942
    58   0.0279031840  0.0768114951  0.1054112398
    59  -0.0112371193 -0.0253432426  0.1846140173
    60   0.0676412642  0.0601118938 -0.0327011062
    61   0.0024634596 -0.0786361793  0.1204864733
    62   0.0677389258  0.0773690469 -0.0535514950
    63   0.0712729969  0.0879736752  0.0453850688
    64  -0.0488084334  0.0313186181 -0.1355364833
 n=   170 A   IR&R
     hbarW=  0.16222378E-02 Ha =  0.44143337E-01 eV; nu=  0.35604006E+03 cm^-1
     1  -0.0036901203  0.1616840707 -0.0405812608
     2  -0.1004460401  0.0488017024 -0.0112500613
     3   0.0446527692  0.0990725611  0.0747269520
     4   0.0146802136  0.1155279151  0.1109664660
     5   0.0414224119 -0.0860173976 -0.0270248923
     6   0.0450984066 -0.0912960662  0.0221964095
     7   0.0028327573  0.0735859352  0.0074333085
     8   0.0390574257  0.1356142537  0.0556164382
     9  -0.0265111519 -0.1199412026 -0.0049028292
    10   0.0505354594 -0.0265376207  0.0784289578
    11  -0.0615360058 -0.0549735519  0.0076118180
    12   0.0101364323 -0.1518479634  0.0234425476
    13   0.0028770445  0.0693442860 -0.0856530417
    14  -0.0811205842  0.1161443899 -0.0827736888
    15  -0.0443239543 -0.0429500881 -0.1267840881
    16  -0.0616619069 -0.0860913245  0.0419658265
    17  -0.0565716718  0.1176792795 -0.0030698858
    18   0.0060859502  0.0446363274 -0.0665212961
    19   0.0586599236  0.0633146019 -0.0058098026
    20   0.0197304027  0.1395470386 -0.0417782412
    21   0.0023171988 -0.1000043233  0.0870528495
    22   0.0328283521 -0.0956000384  0.0720319601
    23   0.0658804246  0.0442225614  0.0959660389
    24   0.0298206411  0.0748575019 -0.0211088777
    25   0.0867650348 -0.1595263843  0.0484952500
    26   0.0437939194 -0.0668244588 -0.0006970947
    27  -0.0417933148 -0.1074555981 -0.0765087178
    28  -0.0446605218 -0.1033195859 -0.0927084243
    29  -0.0464802518  0.1167429203  0.0257290760
    30   0.0031945779  0.0706663096 -0.0115871561
    31  -0.0243678295 -0.0748423154  0.0234890790
    32  -0.0072530279 -0.1243919582 -0.0765328343
    33   0.0871872268 -0.1598122160  0.0484516894
    34   0.0438474209 -0.0667157430 -0.0006918964
    35  -0.0420094958 -0.1071308549 -0.0767147682
    36  -0.0442634184 -0.1035366071 -0.0929401579
    37  -0.0468169939  0.1169498563  0.0260934612
    38   0.0034756851  0.0704433233 -0.0112445600
    39  -0.0245156994 -0.0746407954  0.0234031558
    40  -0.0067297401 -0.1247224042 -0.0766592483
    41  -0.0570858051  0.1180752999 -0.0029638258
    42   0.0061527313  0.0444997361 -0.0664996680
    43   0.0588678354  0.0631817860 -0.0056170631
    44   0.0194390715  0.1396723519 -0.0414751226
    45   0.0025177326 -0.1000951625  0.0866379571
    46   0.0326180063 -0.0953174720  0.0718776202
    47   0.0659163570  0.0440211292  0.0959299837
    48   0.0294757782  0.0750891840 -0.0209601798
    49  -0.0270036714 -0.1197262483 -0.0049077353
    50   0.0505482307 -0.0267366487  0.0783473238
    51  -0.0613355528 -0.0552724797  0.0078507114
    52   0.0098684652 -0.1514958033  0.0238079735
    53   0.0030602811  0.0690532517 -0.0860963495
    54  -0.0814282373  0.1165340398 -0.0829365412
    55  -0.0442562409 -0.0432967279 -0.1269464168
    56  -0.0621902156 -0.0857829948  0.0420797363
    57  -0.0031971273  0.1615051871 -0.0406253214
    58  -0.1003994936  0.0489784156 -0.0110603760
    59   0.0446277473  0.0993736652  0.0744334129
    60   0.0149979399  0.1153778628  0.1106907645
    61   0.0411246137 -0.0859039713 -0.0267562381
    62   0.0453167607 -0.0917007546  0.0225234696
    63   0.0027429916  0.0738071332  0.0074707446
    64   0.0395425170  0.1354958307  0.0556352172
 n=   171 A   IR&R
     hbarW=  0.16222536E-02 Ha =  0.44143766E-01 eV; nu=  0.35604352E+03 cm^-1
     1  -0.0296443895  0.0178675501 -0.1315674112
     2   0.0337114613 -0.0176955446  0.1084764637
     3  -0.0667477016 -0.0317496288  0.0435249486
     4   0.0489917733 -0.1407213748  0.0699241701
     5   0.0339444134  0.0724760026 -0.0630524569
     6  -0.0237061713 -0.0190681073 -0.1530496305
     7  -0.0750298563  0.1006292965 -0.0679520045
     8  -0.0105507384 -0.0026176234  0.0512708987
     9  -0.0378139400  0.0215548238 -0.0965954867
    10  -0.0677629792  0.0908663982  0.1046629191
    11  -0.0174271744  0.0763178568  0.1398473641
    12   0.0298397484  0.0905198928  0.0213616751
    13   0.0109542045 -0.1567890098 -0.0432066548
    14  -0.0267393356  0.0980421801 -0.0450933891
    15   0.0361741936 -0.0328247725 -0.0532283522
    16  -0.0632191819  0.0363435807  0.0847548817
    17   0.0662190250 -0.0291532575  0.0884084861
    18   0.0527111141 -0.0873657932 -0.1021252588
    19   0.0629229985 -0.0671530393 -0.1321823545
    20  -0.0880636026 -0.0923779912 -0.0243014792
    21   0.0094336290  0.1670579995  0.0264887808
    22   0.0169406096 -0.1040606900  0.0668976916
    23  -0.0132954086  0.0161330926  0.0637249340
    24   0.0558987817 -0.0149086108 -0.0901707937
    25   0.0013862925 -0.0103364654  0.1396423633
    26  -0.0185145137  0.0141522917 -0.1111379210
    27   0.0217307522  0.0224403057 -0.0512514818
    28   0.0093145792  0.1426604220 -0.0669343079
