 --- primitive lattice vectors ---
    41   0.0789611762 -0.0001047876  0.2281748581
    42  -0.0026744965  0.0132752493 -0.0031187315
    43  -0.0807319065  0.0052873778 -0.0756731936
    44  -0.0036519386 -0.0036345839  0.0080486981
    45  -0.0715265312 -0.1508644087 -0.0827520484
    46  -0.0002192238 -0.0000859450 -0.0020668400
    47   0.0716653028  0.1437025623 -0.0716446995
    48   0.0076456325 -0.0060993125  0.0002844853
    49  -0.0783204838  0.0650627389  0.0004476478
    50   0.0039409139 -0.0063038035 -0.0009531948
    51   0.0798973851 -0.0708555139 -0.1534599660
    52   0.0021028956  0.0083067079  0.0039734873
    53   0.0694508413 -0.0735655432  0.1466944692
    54  -0.0098398457  0.0012504874 -0.0019899776
    55  -0.0718777830  0.0769137281  0.0068142748
    56   0.0027214320 -0.0011059547  0.0009360244
    57  -0.0061421232  0.0083691829 -0.0014604873
    58   0.1450569270  0.0048619356 -0.1543520885
    59  -0.0026077056  0.0009892241 -0.0004528421
    60   0.0113215392 -0.1506206411  0.1489902083
    61   0.0011756245  0.0013600455 -0.0003311419
    62  -0.1511010341  0.1439188473  0.0068161305
    63  -0.0019031697 -0.0008191779 -0.0002551566
 n=    91 A   IR&R
     hbarW=  0.11141180E-02 Ha =  0.30316693E-01 eV; nu=  0.24452065E+03 cm^-1
     1  -0.0002924372  0.0003382903 -0.0000232940
     2   0.0013885279  0.0008335334 -0.0025584503
     3   0.0890425290 -0.1332465763  0.0430091948
     4  -0.0099660642  0.0050685405 -0.0038561663
     5  -0.1293632818  0.0423610376  0.0873614977
     6   0.0068775993 -0.0048656030 -0.0057010926
     7   0.0409121358  0.0906626461 -0.1311291661
     8  -0.0004756504 -0.0015068159  0.0153753766
     9   0.0268418435  0.2554035095 -0.0001659209
    10  -0.0033728808 -0.0045151576  0.0002324994
    11  -0.1483211930 -0.1073821848  0.0416913232
    12   0.0027206575 -0.0006373981  0.0016908006
    13   0.1050437359  0.0171949653  0.0877663907
    14   0.0006810544  0.0042629633 -0.0023503876
    15   0.0150130230 -0.1517010772 -0.1311734532
    16   0.0099690865 -0.0005149194  0.0092127645
    17  -0.0269569739 -0.0001497681 -0.0640205824
    18   0.0018169530 -0.0000101710  0.0013910734
    19   0.1485357837 -0.1330060284  0.0168988626
    20  -0.0010060979  0.0004794129  0.0024422906
    21  -0.1044235842  0.0423199258  0.1486777211
    22  -0.0082471393 -0.0034949244  0.0046956247
    23  -0.0152026266  0.0912213755 -0.1068197456
    24  -0.0024493869 -0.0004567206 -0.0021774480
    25   0.0003939303  0.2405195527 -0.0599503199
    26   0.0080560337 -0.0011606609 -0.0034443175
    27  -0.0892628119 -0.1087104314  0.0190670178
    28   0.0001316174 -0.0002639084 -0.0000565857
    29   0.1295890822  0.0171604605  0.1480292404
    30  -0.0040714545  0.0024768484  0.0094444568
    31  -0.0409744073 -0.1515641077 -0.1068405718
    32  -0.0024454612 -0.0008839295 -0.0043252315
    33  -0.0005113029 -0.2557463490  0.0637452749
    34   0.0001035460  0.0037586714  0.0015901785
    35   0.0889822970  0.1093242770 -0.0163660161
    36  -0.0065511763  0.0012963744 -0.0075621110
    37  -0.1303684741 -0.0170960600 -0.1480466744
    38   0.0034941650 -0.0035382089  0.0001749784
    39   0.0436279843  0.1499688038  0.1064963945
    40  -0.0034777330 -0.0006844030 -0.0017171439
    41   0.0252689624  0.0001061099  0.0601124563
    42  -0.0081648594  0.0038453822  0.0053000632
    43  -0.1483531400  0.1352862130 -0.0204718459
    44  -0.0020801609 -0.0052129829 -0.0123348525
    45   0.1049409957 -0.0424813911 -0.1474258038
    46  -0.0021607985  0.0002571048  0.0028973633
    47   0.0176158501 -0.0923756095  0.1064390160
    48   0.0161810970  0.0021166805  0.0020455209
    49  -0.0252567758 -0.2400824302  0.0000820279
    50   0.0064653360  0.0005906325 -0.0120886540
    51   0.1484617724  0.1102245794 -0.0445474648
    52   0.0044510754  0.0024051528  0.0059154455
    53  -0.1051911774 -0.0170963752 -0.0873219419
    54  -0.0139674849 -0.0011597014  0.0042112080
    55  -0.0176983902  0.1497976430  0.1314312532
    56   0.0007401520 -0.0007100970  0.0002136488
    57   0.0047195342  0.0019324857 -0.0064667503
    58  -0.0893071925  0.1347421363 -0.0408398803
    59   0.0017703993 -0.0013111574  0.0010826549
    60   0.1307622886 -0.0426821473 -0.0872097562
    61  -0.0005935864  0.0009633375 -0.0000845075
    62  -0.0438123692 -0.0929769183  0.1313707732
    63  -0.0000100637  0.0003684269 -0.0029811906
 n=    92 A   IR&R
     hbarW=  0.11141605E-02 Ha =  0.30317848E-01 eV; nu=  0.24452996E+03 cm^-1
     1  -0.0014735705  0.0000177120  0.0005642017
     2   0.0005213465  0.0008911869 -0.0005374693
     3   0.0386782392 -0.1134923062  0.0730697023
     4  -0.0044875139  0.0036439143 -0.0044066222
     5  -0.1159890438  0.0757126665  0.0410703772
     6   0.0010367876 -0.0077518121 -0.0030268791
     7   0.0783029937  0.0379756331 -0.1139091079
     8   0.0008755473  0.0018244857  0.0113830597
     9   0.2505883832 -0.0040849226 -0.0002534741
    10  -0.0009839271 -0.0017586092  0.0004635815
    11   0.0427746847  0.1172984695  0.0727033767
    12   0.0025380826  0.0023702716 -0.0014538645
    13  -0.1185773812 -0.1575581886  0.0375262250
    14  -0.0003260591  0.0006153978  0.0010776629
    15  -0.1605013721  0.0400221332 -0.1140616669
    16  -0.0026347183  0.0088702076  0.0069544764
    17  -0.2490653295  0.0003745577  0.0871586168
    18   0.0011926008 -0.0008578002  0.0001648360
    19  -0.0427631329 -0.1134343779 -0.1560227521
    20  -0.0011854186  0.0030697993 -0.0015467430
    21   0.1209936522  0.0757947753 -0.0429994793
    22   0.0038985943 -0.0041513693 -0.0079684870
    23   0.1583161135  0.0387479630  0.1176981926
    24   0.0005884927 -0.0023434904  0.0003095206
    25  -0.0000063445 -0.0041798008  0.0828324522
    26   0.0029277584 -0.0066772642  0.0062905044
    27  -0.0384916950  0.1172844548 -0.1556883109
    28  -0.0001171826 -0.0024483054  0.0004369149
    29   0.1167667580 -0.1573611102 -0.0441921891
    30  -0.0031090858 -0.0053461468 -0.0118393534
    31  -0.0797597061  0.0453567629  0.1175640867
    32  -0.0000136167  0.0163771467  0.0031736269
    33   0.0000098041  0.0045380373 -0.0882791909
    34   0.0001824807 -0.0004091536  0.0010380714
    35   0.0388320602 -0.1165543850  0.1562719103
    36  -0.0020769296 -0.0088476036  0.0074399095
    37  -0.1144314664  0.1575753879  0.0414302653
    38  -0.0016926850  0.0016032095  0.0012635982
    39   0.0779024912 -0.0423280717 -0.1179019198
    40   0.0022352362 -0.0018831393 -0.0023723094
    41   0.2341760105 -0.0004738536 -0.0819927421
    42   0.0023001221  0.0078693777 -0.0027557639
    43   0.0431529854  0.1125737462  0.1567510930
    44   0.0008237942 -0.0021509610  0.0124960894
    45  -0.1202596527 -0.0757053375  0.0449520811
    46  -0.0003212404 -0.0013202349 -0.0003071473
    47  -0.1601176644 -0.0357551635 -0.1177717532
    48  -0.0048217596 -0.0035222612 -0.0057836683
    49  -0.2356380574  0.0039683861  0.0002650120
    50  -0.0038802726  0.0053554343 -0.0107421536
    51  -0.0427168143 -0.1189016233 -0.0718932786
    52  -0.0003914100 -0.0169215485  0.0018945935
    53   0.1210610994  0.1575078889 -0.0404809147
    54   0.0039665789  0.0061078035  0.0061701494
    55   0.1586720351 -0.0429789277  0.1138032620
    56   0.0001907463  0.0025536583  0.0006864694
    57   0.0025893183  0.0045179482 -0.0075685809
    58  -0.0383604042  0.1148621089 -0.0723963369
    59   0.0005210365  0.0023458485 -0.0008991651
    60   0.1167714321 -0.0757672265 -0.0392607998
    61   0.0021925359  0.0006728694  0.0005246903
    62  -0.0801622057 -0.0410180227  0.1138315171
    63  -0.0011014670 -0.0024528614 -0.0008268007
 n=    93 A   IR&R
     hbarW=  0.11231487E-02 Ha =  0.30562430E-01 eV; nu=  0.24650265E+03 cm^-1
     1  -0.0004577055 -0.0025520808  0.0009117279
     2   0.0051107874  0.1198177584 -0.1223364986
     3   0.0028171336 -0.0011318902  0.0012471773
     4   0.0054546137 -0.1149907649  0.1173255503
     5  -0.0068049682  0.0030482427  0.0022000351
     6   0.0025791249  0.1174839890  0.1243336286
     7   0.0062102782 -0.0012370699  0.0011689573
     8  -0.0127486881 -0.1233476558 -0.1184398727
     9   0.0171742772  0.0004283014  0.0003906443
    10  -0.0144763729  0.1324201540 -0.1199640707
    11  -0.0028359633  0.0033441949  0.0004076400
    12  -0.0109698503 -0.1284920771  0.1209289520
    13  -0.0036149580 -0.0039469696 -0.0036662538
    14   0.0134648059  0.1305742634  0.1201671926
    15  -0.0008350422  0.0001058028 -0.0038171216
    16   0.0111877711 -0.1304759575 -0.1181941756
    17  -0.0170178645 -0.0012267938  0.0013560772
    18   0.0127541120  0.1136224395 -0.1300685971
    19  -0.0007642093 -0.0009775872 -0.0034346262
    20   0.0102527911 -0.1154491608  0.1269514567
    21  -0.0018620322  0.0011611566 -0.0021663990
    22  -0.0113941365  0.1152402923  0.1267711300
    23   0.0047421708  0.0046824631  0.0003345780
    24  -0.0111384305 -0.1141328262 -0.1271933262
    25   0.0002501078 -0.0007482211  0.0011993885
    26  -0.0021669555  0.1301262921 -0.1233147028
    27   0.0007526748  0.0033821995 -0.0020944151
    28  -0.0043418464 -0.1365971291  0.1324664399
    29   0.0001966207 -0.0019427982 -0.0001901058
    30  -0.0069066620  0.1390685583  0.1263559767
    31   0.0015773861 -0.0011278565  0.0053828530
    32   0.0124877597 -0.1341405989 -0.1337133043
    33  -0.0003080156  0.0008823293 -0.0017181991
    34   0.0024563772 -0.1309019655  0.1254374906
    35  -0.0005304465 -0.0059643462  0.0040894215
    36   0.0043258183  0.1312458733 -0.1275662056
    37  -0.0058013542  0.0005619941 -0.0020745245
    38  -0.0034867387 -0.1330579494 -0.1245468089
    39   0.0049527200  0.0032738056 -0.0038348109
    40  -0.0027897878  0.1310600168  0.1282671873
    41   0.0079372745  0.0011444477 -0.0007320582
    42  -0.0029006669 -0.1152594606  0.1348862844
    43   0.0007823378  0.0038416513  0.0062374055
    44  -0.0194607386  0.1207906829 -0.1298944744
    45  -0.0042444565  0.0006371682  0.0042014495
    46   0.0109308320 -0.1187198163 -0.1326615024
    47   0.0015043682 -0.0029690257 -0.0019935128
    48   0.0104592717  0.1118321686  0.1270463857
    49  -0.0082109722 -0.0007929182 -0.0002872090
    50   0.0053646762 -0.1365740350  0.1224548456
    51   0.0026950922 -0.0065497855 -0.0030426148
    52   0.0213458765  0.1301967880 -0.1272804380
    53  -0.0027012647  0.0058370512  0.0025277028
    54  -0.0139688976 -0.1292698587 -0.1183331271
    55   0.0064187526 -0.0022615317  0.0024334679
    56  -0.0113331241  0.1360146165  0.1225521673
    57  -0.0040086820 -0.1144668320  0.1186038920
    58  -0.0028805860  0.0044156943 -0.0051450930
    59  -0.0047966906  0.1160111616 -0.1186813805
    60   0.0009618598 -0.0041766903  0.0005445319
    61   0.0063752227 -0.1151606140 -0.1202103782
    62  -0.0006272388 -0.0016371225  0.0002213702
    63   0.0028224793  0.1179399953  0.1171802347
 n=    94 A   IR&R
     hbarW=  0.11233663E-02 Ha =  0.30568352E-01 eV; nu=  0.24655041E+03 cm^-1
     1   0.0006875230 -0.0016747590 -0.0007885074
     2  -0.0206063061  0.1106423188 -0.0885939654
     3   0.0006247209 -0.0038376075  0.0065098233
     4  -0.0210639183 -0.1042839228  0.0815909499
     5   0.0004699938  0.0013509155 -0.0036895997
     6   0.0302994192  0.1053613291  0.0913181490
     7  -0.0003761473  0.0016598354 -0.0001595269
     8   0.0125126526 -0.1120693014 -0.0842990449
     9   0.0006505369  0.0106823162 -0.0000201631
    10   0.1708364131 -0.0895352947 -0.0851010342
    11  -0.0028270090 -0.0004858222  0.0031059172
    12   0.1765906352  0.0865013553  0.0848637900
    13  -0.0009479012  0.0018713389 -0.0034520694
    14  -0.1716607799 -0.0870066301  0.0864000763
    15   0.0041223866 -0.0043351720 -0.0011667583
    16  -0.1724962240  0.0895314440 -0.0830980091
    17  -0.0011896355 -0.0012010255 -0.0132653672
    18  -0.1723806617  0.1055921556  0.0689443778
    19   0.0026296936 -0.0006182991  0.0020368190
    20  -0.1757943790 -0.1053639345 -0.0657766102
    21  -0.0052117318  0.0024880186  0.0016884060
    22   0.1723025104  0.1045171890 -0.0677549427
    23   0.0000161080  0.0025136135 -0.0003778396
    24   0.1712950187 -0.1068726965  0.0666350342
    25  -0.0000306064  0.0047251643 -0.0070618772
    26   0.0214598737 -0.0898662849  0.0659280073
    27  -0.0004983272 -0.0049660579  0.0066872893
    28   0.0209686985  0.0913576248 -0.0680406286
    29   0.0050182782  0.0031209424  0.0009100321
    30  -0.0183099015 -0.0902261840 -0.0698154295
    31  -0.0030760265 -0.0051764554 -0.0007804095
    32  -0.0244047789  0.0895718255  0.0713331024
    33   0.0000801461 -0.0103867698  0.0142252564
    34  -0.0210233868  0.0917911651 -0.0703472941
    35   0.0001383595 -0.0011820505 -0.0003623232
    36  -0.0206972260 -0.0873204532  0.0659772066
    37  -0.0054483741 -0.0017178359 -0.0045631164
    38   0.0216813344  0.0861480045  0.0683776859
    39   0.0032310281  0.0066357913 -0.0001697841
    40   0.0203195525 -0.0880182483 -0.0653084627
    41   0.0004709146  0.0010768612  0.0060305077
    42   0.1761618293 -0.1076289468 -0.0605352737
    43  -0.0049056957 -0.0016196384  0.0014708439
    44   0.1773749813  0.0983123173  0.0663671448
    45   0.0041050608 -0.0013136530 -0.0044476749
    46  -0.1794573462 -0.1083886270  0.0700311499
    47   0.0039617801  0.0034007097  0.0009974177
    48  -0.1743254245  0.1168019496 -0.0776890541
    49   0.0000902425 -0.0051404205  0.0000604185
    50  -0.1734295703  0.0828392870  0.0864858782
    51   0.0049421570 -0.0010878484  0.0005751648
    52  -0.1791733214 -0.0878384589 -0.0763866839
    53  -0.0026771603 -0.0025673171 -0.0029688376
    54   0.1748187847  0.0975104086 -0.0969063816
    55  -0.0028875883  0.0055803175  0.0005840330
    56   0.1791312327 -0.0929357333  0.0864986857
    57   0.0201023219 -0.1062259128  0.0859318587
    58  -0.0004780723 -0.0012250510 -0.0013819433
    59   0.0210643072  0.1059342298 -0.0858134912
    60   0.0030452081 -0.0027306561 -0.0023807715
    61  -0.0247210929 -0.1036477068 -0.0836572876
    62  -0.0031830025  0.0043174562  0.0015500259
    63  -0.0178447659  0.1064982938  0.0829288983
 n=    95 A   IR&R
     hbarW=  0.11234213E-02 Ha =  0.30569849E-01 eV; nu=  0.24656249E+03 cm^-1
     1   0.0027687587 -0.0004740225  0.0003065546
     2  -0.1793572674  0.0790198655  0.0978632815
     3  -0.0020391890  0.0034799403  0.0016203668
     4  -0.1755654447 -0.0871254495 -0.1040013193
     5   0.0017783726 -0.0013632423 -0.0052460448
     6   0.1766239051  0.0790794923 -0.0901938182
     7   0.0022324537 -0.0053344233 -0.0004257767
     8   0.1786111468 -0.0713631514  0.0966955958
     9  -0.0005504894 -0.0133486573 -0.0002817685
    10  -0.0223902099 -0.0733202271  0.0950576289
    11   0.0010775364  0.0053472720  0.0060707989
    12  -0.0204708931  0.0735688868 -0.0942449231
    13  -0.0038842391  0.0018595743 -0.0038987845
    14   0.0196954338 -0.0757628884 -0.0988901058
    15   0.0034397068 -0.0018550430  0.0022558541
    16   0.0211374990  0.0738405075  0.0947573056
    17  -0.0009174883 -0.0004741761 -0.0097845704
    18   0.0199223472  0.0776759549 -0.0985948424
    19   0.0002529982  0.0075574334  0.0040008140
    20   0.0223928367 -0.0763497879  0.0976379705
    21   0.0047297370  0.0011811570 -0.0035085841
    22  -0.0205992777  0.0774060106  0.0985376738
    23  -0.0041083897 -0.0037443826  0.0027881603
    24  -0.0224045511 -0.0810662233 -0.1001336301
    25  -0.0011657748 -0.0060741263 -0.0035186574
    26   0.1739395558 -0.0872036621 -0.1114141200
    27   0.0003357633  0.0009230549 -0.0009938710
    28   0.1804899715  0.0782599574  0.1038578982
    29  -0.0025517506  0.0016738843 -0.0058651060
    30  -0.1772032884 -0.0652471644  0.1002440839
    31  -0.0010873441 -0.0042218848  0.0027904019
    32  -0.1755671513  0.0751123758 -0.0909871056
    33   0.0013056053  0.0132944471  0.0091057710
    34  -0.1708594300  0.0761415499  0.1011606184
    35  -0.0030183498  0.0026750375  0.0031732459
    36  -0.1742173422 -0.0749137626 -0.0995940114
    37  -0.0017886884 -0.0008694393 -0.0004713183
    38   0.1735737093  0.0735062297 -0.0979203586
    39  -0.0029657370 -0.0025729425 -0.0018098184
    40   0.1733338438 -0.0734802064  0.0977822924
    41   0.0008577430  0.0005926082  0.0041631184
    42  -0.0154904351 -0.0788521203  0.1033967082
    43  -0.0002267121 -0.0023286300  0.0021778260
    44  -0.0276356907  0.0833775282 -0.0992819486
    45  -0.0011386613 -0.0000518277 -0.0016677842
    46   0.0207022267 -0.0797379289 -0.1033329744
    47   0.0047603155  0.0002497142 -0.0044324567
    48   0.0230826778  0.0766723676  0.0980514963
    49   0.0007425389  0.0061134117  0.0003695833
    50   0.0269623466  0.0798364593 -0.0964560619
    51  -0.0016018231  0.0011450591 -0.0014198937
    52   0.0162131239 -0.0750042195  0.0990578339
    53   0.0049891958 -0.0031302856  0.0019938860
    54  -0.0196504786  0.0711436709  0.0971005456
    55   0.0001502978 -0.0038793235 -0.0010348086
    56  -0.0224205453 -0.0772158949 -0.0981192513
    57   0.1720456822 -0.0765575547 -0.0946818083
    58   0.0038924175  0.0000442381  0.0003927957
    59   0.1724731291  0.0765092404  0.0939578047
    60  -0.0020820193  0.0006090038  0.0042839081
    61  -0.1744829265 -0.0778769491  0.0974787460
    62  -0.0016376223  0.0026247782 -0.0006976970
    63  -0.1755736294  0.0801599029 -0.0951765553
 n=    96 A   IR&R
     hbarW=  0.11251472E-02 Ha =  0.30616812E-01 eV; nu=  0.24694127E+03 cm^-1
     1   0.0003553193 -0.0006269472  0.0020090372
     2   0.0218988057  0.0209270246  0.0248157114
     3   0.1372399028 -0.0069916695 -0.0076269244
     4   0.1321486322 -0.0871079828 -0.0899776594
     5  -0.0076447884  0.1374398439 -0.0086696916
     6  -0.0875539323  0.1316831639 -0.0903742509
     7  -0.0060562504 -0.0062807480  0.1383747825
     8  -0.0870661616 -0.0871556375  0.1355779941
     9  -0.0002892843  0.0001788096  0.0014365435
    10  -0.0514389134 -0.0525089524 -0.0836421806
    11  -0.1392872662 -0.0066713291  0.0062097627
    12  -0.0511683268  0.0877039159  0.0481954992
    13  -0.0066180364 -0.1388934333  0.0060934974
    14   0.0860081729 -0.0530336896  0.0488299937
    15  -0.0016140640 -0.0016839944 -0.1328307571
    16  -0.0138929930 -0.0114491868  0.0155872423
    17  -0.0000432000 -0.0001732910 -0.0005696922
    18  -0.0505858660 -0.0863173827 -0.0497735455
    19  -0.1369984702  0.0077653435 -0.0083976982
    20  -0.0511925934  0.0524050361  0.0843649964
    21  -0.0021603753 -0.1336073982 -0.0017244376
    22  -0.0134093465  0.0121267203 -0.0149251121
    23  -0.0084632613  0.0083562936 -0.1380023569
    24   0.0851918806  0.0517109200 -0.0499919666
    25  -0.0001159380 -0.0003301038  0.0001170945
    26   0.1338141531  0.0855790595  0.0896519449
    27   0.1389054791  0.0071205982  0.0065692269
    28   0.0242628898 -0.0214565273 -0.0240011822
    29  -0.0028269367  0.1322422486  0.0032215637
    30  -0.0894584041  0.0868556244 -0.1342842275
    31  -0.0035095935  0.0034288174  0.1328303126
    32  -0.0883577547 -0.1310704808  0.0897748989
    33  -0.0002350884  0.0003400469  0.0000299855
    34  -0.0864876548 -0.0480318015 -0.0523198401
    35  -0.1336453495 -0.0022377369 -0.0020845806
    36   0.0123519248 -0.0151100483 -0.0128990449
    37   0.0072680968 -0.1374638728 -0.0076792236
    38   0.0521951788 -0.0492499554  0.0870033516
    39   0.0079669808 -0.0074738555 -0.1385358111
    40   0.0509885168  0.0836811628 -0.0523634465
    41   0.0000705821  0.0000688529  0.0005949818
    42   0.0879080552  0.1336346881  0.0872560872
    43   0.1314012183 -0.0035033445  0.0038138753
    44   0.0885742926 -0.0899381349 -0.1313766429
    45   0.0071277616  0.1389704171  0.0060767526
    46  -0.0236192687  0.0251821930 -0.0224096449
    47   0.0044120379 -0.0040903635  0.1323352700
    48  -0.1323050567 -0.0894173426  0.0875669981
    49   0.0002482390 -0.0001478653 -0.0011649015
    50   0.0887960802  0.0901236287  0.1311438060
    51   0.1335743208  0.0018792102 -0.0013059526
    52   0.0882625291 -0.1348663378 -0.0857027662
    53   0.0019342630  0.1333910774 -0.0013549688
    54  -0.1328696134  0.0905896316 -0.0865623596
    55   0.0063200907  0.0063679163  0.1379513109
    56  -0.0220254518 -0.0247023679  0.0206016826
    57   0.0139943558  0.0153151188  0.0115167455
    58  -0.1318259825  0.0028914435  0.0032106946
    59  -0.0850982098  0.0497453741  0.0522627544
    60   0.0035924375 -0.1320336646  0.0044082641
    61   0.0503408570 -0.0846063446  0.0528667289
    62   0.0011176980  0.0014092475 -0.1329258513
    63   0.0498637654  0.0499349341 -0.0878450025
 n=    97 A   IR&R
     hbarW=  0.11279523E-02 Ha =  0.30693143E-01 eV; nu=  0.24755692E+03 cm^-1
     1   0.0568376212 -0.0082004217  0.2394057861
     2  -0.0869623193 -0.1075828571 -0.0351779446
     3  -0.0865618474 -0.0348663170 -0.0775853241
     4   0.0307214378 -0.0391866229  0.0399059143
     5  -0.0896891274 -0.1107138210 -0.1199502028
     6  -0.0416996030  0.0223275784  0.0172438961
     7   0.0778897676  0.0905276412 -0.0257568410
     8   0.0427579200  0.0226214424  0.0493849230
     9  -0.0172932349  0.0033528927  0.1066656876
    10   0.0183126765  0.0453951219 -0.0128064320
    11  -0.0909199316  0.0412575571 -0.0821931325
    12  -0.0645444652  0.0255163071 -0.0570283280
    13   0.0422330109 -0.0661068075 -0.0896958396
    14   0.0286739082 -0.0622627213 -0.0321889120
    15   0.1567744232  0.1557112577 -0.0411149757
    16  -0.0528962013 -0.0289439910 -0.0489026436
    17  -0.0154541262 -0.0033204232 -0.0660010702
    18   0.0461292895  0.0427079580 -0.0275319357
    19   0.0897237671  0.0895984989 -0.1291627240
    20  -0.0386608526  0.0179281689 -0.0305235131
    21   0.1266190292 -0.1106444094  0.1350620617
    22   0.0335971184 -0.0503419097 -0.0300420481
    23  -0.1272408084  0.1206232698  0.0169425053
    24  -0.0395325841 -0.0483488304 -0.0457511423
    25  -0.0225207229 -0.0019160514  0.0717183885
    26  -0.0103107768 -0.0584651586  0.0228544437
    27   0.0810051629 -0.0835686432 -0.1244107592
    28   0.0786859710 -0.0653278948  0.0066537292
    29  -0.0730890656 -0.0693328477  0.0842047206
    30  -0.0282975739  0.0441634314  0.0401430333
    31  -0.1012887347  0.1049088198 -0.0017596788
    32   0.0581881780  0.0154761165  0.0391855230
    33   0.0246301635  0.0018689323 -0.0694980291
    34   0.0287446187  0.0667683033 -0.0373849623
    35  -0.0908110926  0.1332427942  0.1430570398
    36  -0.0488538880  0.0327183114 -0.0511141608
    37   0.0347097625  0.0690315727 -0.0834134529
    38   0.0212853187 -0.0417519489 -0.0099450161
    39   0.0732934070 -0.0829194155 -0.0289658764
    40  -0.0697806923 -0.0257371957 -0.0547538160
    41   0.0159781800  0.0030689232  0.0683377039
    42  -0.0402821948 -0.0285853126  0.0166577353
    43  -0.0993879805 -0.1404186418  0.1504968265
    44   0.0403056587 -0.0239749999  0.0538541923
    45  -0.0822827322  0.1089812599 -0.1137278381
    46  -0.0940916369  0.1083768199 -0.0389328418
    47   0.1641633945 -0.1639183333 -0.0487365450
    48   0.0330308446  0.0390146365  0.0340021761
    49   0.0178979095 -0.0031698814 -0.0974974303
    50  -0.0266288740 -0.0474911035  0.0415058365
    51   0.0856588512 -0.0764089353  0.0884205453
    52   0.0518835403 -0.0163036455  0.0425451725
    53  -0.0829548513  0.0692385020  0.0929516436
    54  -0.0084975049  0.0546365972  0.0189049292
    55  -0.1225928651 -0.1133503722  0.0093519876
    56   0.0868998452  0.0661581591  0.0008786139
    57   0.0290864785  0.0526712650 -0.0314329093
    58   0.0812159421  0.0690274067  0.0806153590
    59  -0.0370871555  0.0501522874 -0.0516209767
    60   0.1363632219  0.1146134417  0.1436117110
    61   0.0479504781 -0.0393844113 -0.0277930294
    62  -0.1093083138 -0.1136782743 -0.0051679510
    63  -0.0413682286 -0.0154425345 -0.0258511911
 n=    98 A   IR&R
     hbarW=  0.11280763E-02 Ha =  0.30696516E-01 eV; nu=  0.24758413E+03 cm^-1
     1   0.2114506579 -0.1138671452 -0.0544619520
     2   0.0476385166 -0.0506300566 -0.0315869084
     3   0.0562930511  0.1513302573  0.1425928897
     4   0.0282410275  0.0291745777  0.0465792503
     5  -0.1258196001 -0.0540377706 -0.0790161965
     6   0.0183546515 -0.0104151206 -0.0645988771
     7  -0.0839633810 -0.0285212195 -0.0352352083
     8   0.0382991543 -0.0618858278 -0.0018874572
     9  -0.0582666218  0.0326103955 -0.0249146838
    10  -0.0715917035  0.0642751225  0.0177788257
    11  -0.0278554909 -0.0539462226  0.0836476385
    12  -0.0102131513 -0.0286101360 -0.0554672624
    13  -0.0567719107  0.1003225824  0.0308164102
    14  -0.0081917646  0.0071804745  0.0632980435
    15   0.0201981501  0.0073822579 -0.0321280519
    16  -0.0451411524  0.0639014166 -0.0077089833
    17  -0.0611966311 -0.0511111511  0.0159830605
    18  -0.0624803156  0.0298967030  0.0465335520
    19   0.0154796405  0.1232825432 -0.0964843784
    20  -0.0024856376 -0.0353573034 -0.0416711603
    21   0.0146182525 -0.0472095821  0.0024773061
    22  -0.0261325505 -0.0099241225  0.0635815348
    23  -0.0960784100  0.0812701565  0.1217134998
    24  -0.0265824419  0.0605649667  0.0105172218
    25  -0.0864007180 -0.0326942502 -0.0149737684
    26   0.0533637633 -0.0324560980 -0.0127492483
    27  -0.0689399997 -0.0262797382 -0.0374514198
    28  -0.0774361400  0.1029917162  0.1209776308
    29   0.1895480321  0.1105076017 -0.1822909507
    30   0.0118797131  0.0215922385 -0.0391060557
    31   0.1813088045 -0.1773480528  0.1282099390
    32   0.0334514396 -0.0450227388  0.0197487670
    33   0.0946674848  0.0315491667  0.0142499567
    34  -0.0390170329  0.0325372489  0.0074798854
    35   0.0429910673  0.0395913829  0.0433795814
    36  -0.0050489592 -0.0249544241 -0.0458007273
    37  -0.1536272442 -0.0933671593  0.1266097607
    38  -0.0177656420 -0.0246534006  0.0505258824
    39  -0.1428542811  0.1267215966 -0.1185029754
    40  -0.0403949728  0.0469390941 -0.0270856803
    41   0.0630383295  0.0466883407 -0.0164239666
    42   0.0511799664 -0.0341256662 -0.0336581443
    43  -0.0435516988 -0.1484121344  0.1426869616
    44  -0.0054441600  0.0345518291  0.0184118315
    45  -0.0291029697  0.0606271746  0.0168954327
    46  -0.0355008497  0.0669565015 -0.1126580946
    47   0.1195718395 -0.1172397831 -0.1177396889
    48   0.0466578283 -0.0564588722  0.0008129439
    49   0.0604063427 -0.0336600657  0.0226035184
    50   0.0568486311 -0.0491679465 -0.0185235965
    51   0.0008076288  0.0866271463 -0.0949091409
    52  -0.0012212732  0.0018521389  0.0524998099
    53   0.0617755262 -0.0878322183 -0.0555259624
    54   0.0345288444  0.0049765106 -0.0599778548
    55  -0.0370478474  0.0169035796  0.0382646998
    56   0.0060768598 -0.0872463531  0.0392740404
    57  -0.0658263114  0.0476875176  0.0259151748
    58  -0.0854675952 -0.1957158076 -0.1945729809
    59   0.0040085271 -0.0210227326 -0.0439869556
    60   0.1426626334  0.0702934921  0.1295717719
    61  -0.0339180980 -0.0107665339  0.0732750506
    62   0.0820183009  0.0675995345  0.0431455054
    63  -0.0549491599  0.0749260476 -0.0092548304
 n=    99 A   IR&R
