  No.   E(hr.)        dos(hr.)         E(eV)          dos(eV)              sum
   7336  -0.12900     30.6652872387     -1.608194      1.1269281102     2831.9931934725
   7346  -0.12800      0.5900933134     -1.580982      0.0216855214     2831.9998998455
   7356  -0.12700      0.0043894140     -1.553771      0.0001613079     2831.9999994257
   7366  -0.12600      0.0127028132     -1.526559      0.0004668196     2832.0000030495
   7376  -0.12500      1.4145001474     -1.499348      0.0519819027     2832.0003943347
   7386  -0.12400     60.2657691829     -1.472137      2.2147253618     2832.0202570369
   7396  -0.12300    992.2409383205     -1.444925     36.4641686465     2832.4256926039
   7406  -0.12200   6389.6174962458     -1.417714    234.8140264845     2835.8222340113
   7416  -0.12100  16270.9138254960     -1.390502    597.9448366340     2847.7265812001
   7426  -0.12000  16495.5993183593     -1.363291    606.2018731942     2865.4234069421
   7436  -0.11900   6658.7041710269     -1.336080    244.7027757900     2876.6354652285
   7446  -0.11800   1063.1921192372     -1.308868     39.0715755038     2879.6463263853
   7456  -0.11700     66.4202080199     -1.281657      2.4408967351     2879.9841743163
   7466  -0.11600      1.6040621876     -1.254445      0.0589481767     2879.9997110096
   7476  -0.11500      0.0172473699     -1.227234      0.0006338289     2879.9999984683
   7486  -0.11400      0.3659899675     -1.200023      0.0134498783     2880.0000971075
   7496  -0.11300     20.9575503435     -1.172811      0.7701754893     2880.0066156020
   7506  -0.11200    462.1784002582     -1.145600     16.9847367519     2880.1825053203
   7516  -0.11100   3971.6198128766     -1.118388    145.9542829403     2882.1180592043
   7526  -0.11000  13454.3425609235     -1.091177    494.4377894746     2890.9798267792
   7536  -0.10900  18119.3883450410     -1.063966    665.8749975620     2908.1301136959
   7546  -0.10800   9723.2267615875     -1.036754    357.3218627956     2922.2702793184
   7556  -0.10700   2069.3063144640     -1.009543     76.0455767524     2927.2253423520
   7566  -0.10600    172.9343259153     -0.982331      6.3552169452     2927.9546359491
   7576  -0.10500      5.6077430215     -0.955120      0.2060806800     2927.9989037890
   7586  -0.10400      0.1285267833     -0.927909      0.0047232705     2928.0000041394
   7596  -0.10300      4.8890965306     -0.900697      0.1796709182     2928.0014355580
   7606  -0.10200    155.9750936228     -0.873486      5.7319768807     2928.0560469172
   7616  -0.10100   1934.1522565508     -0.846274     71.0787585425     2928.9064990998
   7626  -0.10000   9505.8227751845     -0.819063    349.3324165649     2934.4086752993
   7636  -0.09900  19306.7895400045     -0.791852    709.5111707454     2949.7350666764
   7646  -0.09800  18256.5155940884     -0.764640    670.9143291822     2969.5165208593
   7656  -0.09700  10260.3244780320     -0.737429    377.0598326331     2983.4600881171
   7666  -0.09600   3785.0591067516     -0.710217    139.0983059409     2989.9059108872
   7676  -0.09500    728.5119061815     -0.683006     26.7723090049     2991.7298655102
   7686  -0.09400     59.9248604972     -0.655795      2.2021972032     2991.9842676834
   7696  -0.09300      1.9519539540     -0.628583      0.0717329586     2991.9996174680
   7706  -0.09200      0.0245007824     -0.601372      0.0009003868     2991.9999962696
   7716  -0.09100      0.0001169646     -0.574160      0.0000042984     2991.9999999855
   7726  -0.09000      0.0000002106     -0.546949      0.0000000077     2991.9999999997
   7736  -0.08900      0.0000000001     -0.519738      0.0000000000     2991.9999999997
   7746  -0.08800      0.0000000000     -0.492526      0.0000000000     2991.9999999997
   7756  -0.08700      0.0000000000     -0.465315      0.0000000000     2991.9999999997
   7766  -0.08600      0.0000000000     -0.438103      0.0000000000     2991.9999999997
   7776  -0.08500      0.0000000000     -0.410892      0.0000000000     2991.9999999997
   7786  -0.08400      0.0000000000     -0.383681      0.0000000000     2991.9999999997
   7796  -0.08300      0.0000000000     -0.356469      0.0000000000     2991.9999999997
   7806  -0.08200      0.0000000000     -0.329258      0.0000000000     2991.9999999997
   7816  -0.08100      0.0000000000     -0.302046      0.0000000000     2991.9999999997
   7826  -0.08000      0.0000000021     -0.274835      0.0000000001     2991.9999999997
   7836  -0.07900      0.0000024161     -0.247624      0.0000000888     2992.0000000002
   7846  -0.07800      0.0010390121     -0.220412      0.0000381830     2992.0000002374
   7856  -0.07700      0.1688193255     -0.193201      0.0062039935     2992.0000442537
   7866  -0.07600     10.4464914636     -0.165990      0.3839013407     2992.0032465706
   7876  -0.07500    248.6927386353     -0.138778      9.1392862485     2992.0962174926
   7886  -0.07400   2304.7239414977     -0.111567     84.6970118252     2993.1951680377
   7896  -0.07300   8412.8350088982     -0.084355    309.1658716268     2998.5915619508
   7906  -0.07200  12207.3765768129     -0.057144    448.6126514612     3009.7828804333
   7916  -0.07100   7157.6254729253     -0.029933    263.0377887805     3019.7059942928
   7926  -0.07000   2423.6556661813     -0.002721     89.0676705018     3023.8235488733
   7936  -0.06900   2587.1012606571      0.024490     95.0741831252     3026.0841098674
   7946  -0.06800   2946.4371945118      0.051702    108.2795303214     3029.0442420713
   7956  -0.06700   1411.8491226307      0.078913     51.8844793868     3031.2180584598
   7966  -0.06600    268.4806058608      0.106124      9.8664766916     3031.9041373080
   7976  -0.06500     20.0211805936      0.133336      0.7357645482     3031.9949456498
   7986  -0.06400      0.5784491543      0.160547      0.0212576066     3031.9998905252
   7996  -0.06300      0.0064024829      0.187759      0.0002352868     3031.9999990545
   8006  -0.06200      0.0000268972      0.214970      0.0000009885     3031.9999999965
   8016  -0.06100      0.0000000426      0.242181      0.0000000016     3031.9999999997
   8026  -0.06000      0.0000000000      0.269393      0.0000000000     3031.9999999997
   8036  -0.05900      0.0000000000      0.296604      0.0000000000     3031.9999999997
   8046  -0.05800      0.0000000000      0.323816      0.0000000000     3031.9999999997
   8056  -0.05700      0.0000000004      0.351027      0.0000000000     3031.9999999997
   8066  -0.05600      0.0000005495      0.378238      0.0000000202     3031.9999999998
   8076  -0.05500      0.0002654670      0.405450      0.0000097557     3032.0000000596
   8086  -0.05400      0.0484196153      0.432661      0.0017793874     3032.0000124686
   8096  -0.05300      3.3598295203      0.459873      0.1234714126     3032.0010209483
   8106  -0.05200     89.5750979472      0.487084      3.2918229353     3032.0336534392
   8116  -0.05100    928.3062833897      0.514295     34.1146142694     3032.4625114643
   8126  -0.05000   3784.3348190695      0.541507    139.0716888692     3034.7985358760
   8136  -0.04900   6125.2580951766      0.568718    225.0990012204     3040.1630807417
   8146  -0.04800   3950.8761525249      0.595930    145.1919677604     3045.4073092668
   8156  -0.04700   1012.1317283830      0.623141     37.1951414328     3047.5890508469
   8166  -0.04600    102.0469458558      0.650352      3.7501547254     3047.9714258235
   8176  -0.04500      4.0016925044      0.677564      0.1470594336     3047.9991734917
   8186  -0.04400      0.0603231565      0.704775      0.0022168343     3047.9999903898
   8196  -0.04300      0.0003460900      0.731987      0.0000127186     3047.9999999558
   8206  -0.04200      0.0000007498      0.759198      0.0000000276     3047.9999999996
   8216  -0.04100      0.0000000006      0.786409      0.0000000000     3047.9999999997
   8226  -0.04000      0.0000000000      0.813621      0.0000000000     3047.9999999997
   8236  -0.03900      0.0000000000      0.840832      0.0000000000     3047.9999999997
   8246  -0.03800      0.0000000000      0.868044      0.0000000000     3047.9999999997
   8256  -0.03700      0.0000000000      0.895255      0.0000000000     3047.9999999997
   8266  -0.03600      0.0000000000      0.922466      0.0000000000     3047.9999999997
   8276  -0.03500      0.0000000000      0.949678      0.0000000000     3047.9999999997
   8286  -0.03400      0.0000000000      0.976889      0.0000000000     3047.9999999997
   8296  -0.03300      0.0000000000      1.004101      0.0000000000     3047.9999999997
   8306  -0.03200      0.0000000000      1.031312      0.0000000000     3047.9999999997
   8316  -0.03100      0.0000000000      1.058523      0.0000000000     3047.9999999997
   8326  -0.03000      0.0000000001      1.085735      0.0000000000     3047.9999999997
   8336  -0.02900      0.0000001303      1.112946      0.0000000048     3047.9999999997
   8346  -0.02800      0.0000904620      1.140157      0.0000033244     3048.0000000193
   8356  -0.02700      0.0236500459      1.167369      0.0008691228     3048.0000057790
   8366  -0.02600      2.3449667991      1.194580      0.0861759090     3048.0006671415
   8376  -0.02500     88.9888033137      1.221792      3.2702770127     3048.0307011230
   8386  -0.02400   1307.3190394521      1.249003     48.0430710812     3048.5805866868
   8396  -0.02300   7545.7420372949      1.276214    277.3008042549     3052.7299623177
   8406  -0.02200  17705.4986584902      1.303426    650.6648376618     3066.0302679246
   8416  -0.02100  20161.2578611508      1.330637    740.9122909392     3085.8736130709
   8426  -0.02000  19998.4111928197      1.357849    734.9277884376     3105.6702613060
   8436  -0.01900  18568.8615674737      1.385060    682.3928278106     3125.5572101946
   8446  -0.01800   8783.3804749920      1.412271    322.7831613848     3139.0848558346
   8456  -0.01700   1704.0669898876      1.439483     62.6232840275     3143.3855022223
   8466  -0.01600    130.2035388554      1.466694      4.7848900563     3143.9668580147
   8476  -0.01500      3.9006457796      1.493906      0.1433460363     3143.9992756010
   8486  -0.01400      3.8669631330      1.521117      0.1421082223     3144.0011040305
   8496  -0.01300    129.3173723726      1.548328      4.7523240505     3144.0458260352
   8506  -0.01200   1695.1667555751      1.575540     62.2962065684     3144.7804552845
   8516  -0.01100   8716.1202434213      1.602751    320.3113943649     3149.7582524077
   8526  -0.01000  17760.0158775078      1.629963    652.6683077784     3163.9255117900
   8536  -0.00900  14417.1879202039      1.657174    529.8216909096     3181.0633518622
   8546  -0.00800   4655.1313823745      1.684385    171.0728606762     3189.8952594154
   8556  -0.00700    593.1410021092      1.711597     21.7975218486     3191.8191138335
   8566  -0.00600     29.4838565553      1.738808      1.0835113492     3191.9934610860
   8576  -0.00500      0.5649686142      1.766020      0.0207622061     3191.9999042843
   8586  -0.00400      0.0041297535      1.793231      0.0001517656     3191.9999994467
   8596  -0.00300      0.0000114198      1.820442      0.0000004197     3191.9999999985
   8606  -0.00200      0.0000000119      1.847654      0.0000000004     3191.9999999997
   8616  -0.00100      0.0000000000      1.874865      0.0000000000     3191.9999999997
   8626   0.00000      0.0000000000      1.902077      0.0000000000     3191.9999999997
   8636   0.00100      0.0000000000      1.929288      0.0000000000     3191.9999999997
   8646   0.00200      0.0000000000      1.956499      0.0000000000     3191.9999999997
   8656   0.00300      0.0000000000      1.983711      0.0000000000     3191.9999999997
   8666   0.00400      0.0000000000      2.010922      0.0000000000     3191.9999999997
   8676   0.00500      0.0000000000      2.038134      0.0000000000     3191.9999999997
   8686   0.00600      0.0000000000      2.065345      0.0000000000     3191.9999999997
   8696   0.00700      0.0000000000      2.092556      0.0000000000     3191.9999999997
   8706   0.00800      0.0000000000      2.119768      0.0000000000     3191.9999999997
   8716   0.00900      0.0000000000      2.146979      0.0000000000     3191.9999999997
   8726   0.01000      0.0000000000      2.174191      0.0000000000     3191.9999999997
   8736   0.01100      0.0000000110      2.201402      0.0000000004     3191.9999999997
   8746   0.01200      0.0000106666      2.228613      0.0000003920     3192.0000000019
   8756   0.01300      0.0039064391      2.255825      0.0001435589     3192.0000009119
   8766   0.01400      0.5428764052      2.283036      0.0199503327     3192.0001458519
   8776   0.01500     29.0031894779      2.310248      1.0658471663     3192.0092808817
   8786   0.01600    608.8302712103      2.337459     22.3740916436     3192.2432532151
   8796   0.01700   5218.0633415628      2.364670    191.7602210779     3194.7757428363
   8806   0.01800  19579.3904848632      2.391882    719.5290670473     3207.0692660463
   8816   0.01900  36434.3735570076      2.419093   1338.9380447871     3236.4731912274
   8826   0.02000  40046.6184113000      2.446305   1471.6855463993     3276.3032498460
   8836   0.02100  28353.4846319489      2.473516   1041.9709623003     3310.9260032940
   8846   0.02200  11393.3406363136      2.500727    418.6973933094     3329.7341810308
   8856   0.02300   2158.7753340151      2.527939     79.3335013799     3335.2100907977
   8866   0.02400    172.0500998012      2.555150      6.3227222467     3335.9552567014
   8876   0.02500      5.4559743938      2.582361      0.2005032878     3335.9989377848
   8886   0.02600      0.0669608322      2.609573      0.0024607643     3335.9999898569
   8896   0.02700      0.0003131972      2.636784      0.0000115098     3335.9999999617
   8906   0.02800      0.0000005531      2.663996      0.0000000203     3335.9999999996
   8916   0.02900      0.0000000044      2.691207      0.0000000002     3335.9999999997
   8926   0.03000      0.0000042518      2.718418      0.0000001562     3336.0000000006
   8936   0.03100      0.0016798494      2.745630      0.0000617333     3336.0000003882
   8946   0.03200      0.2509127622      2.772841      0.0092208706     3336.0000666514
   8956   0.03300     14.2845592545      2.800053      0.5249476791     3336.0045146426
   8966   0.03400    313.1681679709      2.827264     11.5087137111     3336.1238613912
   8976   0.03500   2675.5315640087      2.854475     98.3239356503     3337.4299848961
   8986   0.03600   9011.7223701689      2.881687    331.1745682027     3343.3778128114
   8996   0.03700  12067.2178928787      2.908898    443.4619167043     3354.8277169657
   9006   0.03800   6438.5609628507      2.936110    236.6126650525     3364.2181374044
   9016   0.03900   1362.3758189187      2.963321     50.0663696713     3367.4912399475
   9026   0.04000    113.1920924240      2.990532      4.1597311582     3367.9703665079
   9036   0.04100      3.6486517275      3.017744      0.1340854290     3367.9992878805
   9046   0.04200      0.0451106629      3.044955      0.0016577857     3367.9999931586
   9056   0.04300      0.0002118925      3.072167      0.0000077869     3367.9999999740
   9066   0.04400      0.0000003776      3.099378      0.0000000139     3367.9999999997
   9076   0.04500      0.0000026487      3.126589      0.0000000973     3368.0000000002
   9086   0.04600      0.0011932746      3.153801      0.0000438520     3368.0000002711
   9096   0.04700      0.2030729416      3.181012      0.0074627902     3368.0000528517
   9106   0.04800     13.1582991196      3.208224      0.4835583976     3368.0040521240
   9116   0.04900    328.0997485319      3.235435     12.0574389761     3368.1253972869
   9126   0.05000   3194.0993659517      3.262646    117.3809439378     3369.6264830118
   9136   0.05100  12427.7600506523      3.289858    456.7115917958     3377.4054887085
   9146   0.05200  20422.5682271060      3.317069    750.5152662704     3395.0213829760
   9156   0.05300  16543.9246536999      3.344281    607.9777958655     3414.1472490365
   9166   0.05400   9182.0098119331      3.371492    337.4325139849     3426.4464336932
   9176   0.05500   6406.2981343827      3.398703    235.4270284064     3433.6437598986
   9186   0.05600   6510.7055300823      3.425915    239.2639280319     3440.1679516708
   9196   0.05700   3898.3353442987      3.453126    143.2611293742     3445.4824125921
   9206   0.05800    992.0076232689      3.480338     36.4555944796     3447.6143529758
   9216   0.05900    521.2278504500      3.507549     19.1547632314     3448.1398008128
   9226   0.06000   3767.0146190764      3.534760    138.4351834912     3449.9840435214
   9236   0.06100  13128.7322263560      3.561972    482.4718347410     3458.5420755227
   9246   0.06200  18204.4072139510      3.589183    668.9993822295     3475.5587179118
   9256   0.06300  10058.5182518518      3.616395    369.6435933094     3489.9732871981
   9266   0.06400   2204.6769968553      3.643606     81.0203557621     3495.1641774035
   9276   0.06500    189.8260436459      3.670817      6.9759758963     3495.9496946671
   9286   0.06600      6.3448171108      3.698029      0.2331676433     3495.9987492038
   9296   0.06700      0.2310676477      3.725240      0.0084915763     3496.0000261416
   9306   0.06800     10.3252709439      3.752452      0.3794465704     3496.0031411031
   9316   0.06900    273.5965147679      3.779663     10.0544828079     3496.1029501046
   9326   0.07000   2818.4092067587      3.806874    103.5745902644     3497.4071860433
   9336   0.07100  11421.4898506066      3.834086    419.7318574779     3504.4719422351
   9346   0.07200  18377.9583381479      3.861297    675.3772660852     3520.6069291210
   9356   0.07300  11784.3697514377      3.888509    433.0674430109     3536.2941821262
   9366   0.07400   3001.0380037519      3.915720    110.2860723209     3542.7847523252
   9376   0.07500    300.7636300496      3.942931     11.0528555166     3543.9159624446
   9386   0.07600     11.7226575008      3.970143      0.4307995605     3543.9975831293
   9396   0.07700      0.1756276615      3.997354      0.0064541952     3543.9999720644
   9406   0.07800      0.0010013819      4.024565      0.0000368001     3543.9999998729
   9416   0.07900      0.0000021561      4.051777      0.0000000792     3543.9999999995
   9426   0.08000      0.0000000017      4.078988      0.0000000001     3543.9999999997
   9436   0.08100      0.0000000000      4.106200      0.0000000000     3543.9999999997
   9446   0.08200      0.0000000000      4.133411      0.0000000000     3543.9999999997
   9456   0.08300      0.0000000011      4.160622      0.0000000000     3543.9999999997
   9466   0.08400      0.0000014390      4.187834      0.0000000529     3544.0000000000
   9476   0.08500      0.0007092085      4.215045      0.0000260629     3544.0000001593
   9486   0.08600      0.1319345021      4.242257      0.0048485018     3544.0000338737
   9496   0.08700      9.3358893873      4.269468      0.3430874820     3544.0028261956
   9506   0.08800    253.7918123669      4.296679      9.3266736836     3544.0948783218
   9516   0.08900   2683.6786926727      4.323891     98.6233369975     3545.3275451029
   9526   0.09000  11247.9418568275      4.351102    413.3540886629     3552.1955470828
   9536   0.09100  19903.6887093865      4.378314    731.4468026436     3568.8145197105
   9546   0.09200  20325.6069543495      4.405525    746.9520065162     3589.3397877937
   9556   0.09300  20692.8188027840      4.432736    760.4467881294     3609.8243280520
   9566   0.09400  15170.8066213125      4.459948    557.5166572742     3628.3301349255
   9576   0.09500   5012.2310388831      4.487159    184.1960262257     3637.6906130675
   9586   0.09600    664.7850766962      4.514371     24.4303920692     3639.7940308747
   9596   0.09700     34.4864417883      4.541582      1.2673528987     3639.9922498188
   9606   0.09800      0.6901717640      4.568793      0.0253633353     3639.9998817337
   9616   0.09900      0.0052713809      4.596005      0.0001937196     3639.9999992866
   9626   0.10000      0.0000152360      4.623216      0.0000005599     3639.9999999980
   9636   0.10100      0.0000000166      4.650428      0.0000000006     3639.9999999997
   9646   0.10200      0.0000000253      4.677639      0.0000000009     3639.9999999997
   9656   0.10300      0.0000219680      4.704850      0.0000008073     3640.0000000043
   9666   0.10400      0.0071824264      4.732062      0.0002639492     3640.0000017022
   9676   0.10500      0.8890321692      4.759273      0.0326713177     3640.0002434972
   9686   0.10600     42.0196789474      4.786485      1.5441941573     3640.0138079359
   9696   0.10700    766.5103836949      4.813696     28.1687267889     3640.3191298522
   9706   0.10800   5461.6967995955      4.840907    200.7135822612     3643.1334890006
   9716   0.10900  15373.1502596120      4.868119    564.9526461218     3653.9661097502
   9726   0.11000  17219.7496575979      4.895330    632.8138976286     3671.6317107691
   9736   0.11100   7684.7050861458      4.922542    282.4076002490     3683.9099456655
   9746   0.11200   1442.6923901528      4.949753     53.0179481494     3687.5593589961
   9756   0.11300   1365.8238139903      4.976964     50.1930811070     3688.5398254013
   9766   0.11400   7401.9281697856      5.004176    272.0157440281     3692.6234467817
   9776   0.11500  17039.3150828034      5.031387    626.1830517213     3705.5801073643
   9786   0.11600  15627.2043656235      5.058599    574.2889589156     3723.1303772850
   9796   0.11700   5704.1927278668      5.085810    209.6251400120     3733.2612157861
   9806   0.11800    822.7300292046      5.113021     30.2347599024     3735.7369841431
   9816   0.11900     46.3679870879      5.140233      1.7039914759     3735.9893075547
   9826   0.12000      1.0089198019      5.167444      0.0370771054     3735.9998232468
   9836   0.12100      0.0083850967      5.194656      0.0003081465     3735.9999988431
   9846   0.12200      0.0000390004      5.221867      0.0000014332     3735.9999999994
   9856   0.12300      0.0044919725      5.249078      0.0001650769     3736.0000010525
   9866   0.12400      0.6053173109      5.276290      0.0222449928     3736.0001634837
   9876   0.12500     31.1211701596      5.303501      1.1436814924     3736.0100455284
   9886   0.12600    616.9071437303      5.330713     22.6709111260     3736.2508564222
   9896   0.12700   4771.6230916965      5.357924    175.3538504748     3738.6496080825
   9906   0.12800  14566.5318849043      5.385135    535.3099783858     3748.6115301316
   9916   0.12900  17688.6450240512      5.412347    650.0454782454     3766.1228767582
   9926   0.13000   8557.2905327679      5.439558    314.4745122814     3779.2400303504
   9936   0.13100   1640.4390287709      5.466769     60.2850004361     3783.4124056461
   9946   0.13200    131.3874387539      5.493981      4.8283975592     3783.9712145834
   9956   0.13300    231.2392327546      5.521192      8.4978819712     3784.0836528914
   9966   0.13400   2492.4657827405      5.548404     91.5963947238     3785.2183480189
   9976   0.13500  10727.3188092692      5.575615    394.2215515197     3791.7186016576
   9986   0.13600  18323.8377948880      5.602826    673.3883735285     3807.4139435961
   9996   0.13700  12472.8623958195      5.630038    458.3690718060     3823.5416291912
  10006   0.13800   3373.3009644231      5.657249    123.9664788175     3830.5963163304
  10016   0.13900    359.2867443889      5.684461     13.2035395174     3831.8974053957
  10026   0.14000     14.8941900976      5.711672      0.5473511912     3831.9968728731
  10036   0.14100      0.2375034203      5.738883      0.0087280865     3831.9999616218
  10046   0.14200      0.0014421652      5.766095      0.0000529986     3831.9999998145
  10056   0.14300      0.0000033083      5.793306      0.0000001216     3831.9999999994
  10066   0.14400      0.0000000029      5.820518      0.0000000001     3831.9999999997
  10076   0.14500      0.0000000680      5.847729      0.0000000025     3831.9999999997
  10086   0.14600      0.0000402007      5.874940      0.0000014773     3832.0000000085
  10096   0.14700      0.0089585474      5.902152      0.0003292204     3832.0000022392
  10106   0.14800      0.7581584789      5.929363      0.0278618001     3832.0002219250
  10116   0.14900     24.5978682224      5.956575      0.9039546551     3832.0088037265
  10126   0.15000    309.4471226862      5.983786     11.3719678689     3832.1443841882
  10136   0.15100   1527.7619623514      6.010997     56.1441961276     3833.0285962042
  10146   0.15200   2991.9341759313      6.038209    109.9515129411     3835.4528639513
  10156   0.15300   2406.6664821112      6.065420     88.4433297301     3838.3026541949
  10166   0.15400   1882.0483654500      6.092632     69.1639765588     3840.1862443687
  10176   0.15500   7096.0756500595      6.119843    260.7758753334     3844.2796332481
  10186   0.15600  16769.2180177888      6.147054    616.2571712730     3856.8667097392
  10196   0.15700  15972.3458118777      6.174266    586.9726685037     3874.4944734285
  10206   0.15800   6074.9460737746      6.201477    223.2500692095     3885.0413738617
  10216   0.15900   1212.0948766776      6.228689     44.5436489181     3887.8344888274
  10226   0.16000   2077.8893874218      6.255900     76.3609987510     3889.1819016545
  10236   0.16100   5330.4303591993      6.283111    195.8896313080     3893.0447025215
  10246   0.16200   5583.8517435014      6.310323    205.2026920163     3898.9469495630
  10256   0.16300   2329.8057100375      6.337534     85.6187494826     3902.8024384355
  10266   0.16400    384.6360055144      6.364746     14.1351073423     3903.8703387501
  10276   0.16500     24.8560733137      6.391957      0.9134435138     3903.9940127875
  10286   0.16600      0.6211969503      6.419168      0.0228285586     3903.9998870376
  10296   0.16700      0.0059382787      6.446380      0.0002182276     3903.9999991532
  10306   0.16800      0.0000215198      6.473591      0.0000007908     3903.9999999972
  10316   0.16900      0.0000000294      6.500803      0.0000000011     3903.9999999997
  10326   0.17000      0.0000000064      6.528014      0.0000000002     3903.9999999997
  10336   0.17100      0.0000066922      6.555225      0.0000002459     3904.0000000011
  10346   0.17200      0.0026258121      6.582437      0.0000964968     3904.0000006075
  10356   0.17300      0.3898301256      6.609648      0.0143259877     3904.0001036461
  10366   0.17400     22.1180561147      6.636860      0.8128232742     3904.0069934873
  10376   0.17500    487.4488144755      6.664071     17.9134070074     3904.1923531544
  10386   0.17600   4300.0503681254      6.691282    158.0238788345     3906.2654325815
  10396   0.17700  16150.2720956657      6.718494    593.5113364503     3916.4266276280
  10406   0.17800  28948.3699446840      6.745705   1063.8325863586     3940.2451144682
  10416   0.17900  27920.5964079792      6.772917   1026.0626192816     3970.0549671905
  10426   0.18000  14344.5257970324      6.800128    527.1514081071     3990.9511262383
  10436   0.18100   3459.9893025952      6.827339    127.1522153263     3998.5937093970
  10446   0.18200    351.7661624462      6.854551     12.9271633292     3999.9004804552
  10456   0.18300     14.2457696738      6.881762      0.5235221888     3999.9970240672
  10466   0.18400      0.2396218714      6.908973      0.0088059381     3999.9999679006
  10476   0.18500      1.7168652179      6.936185      0.0630936101     4000.0004817339
  10486   0.18600     69.9754157038      6.963396      2.5715481601     4000.0237494403
  10496   0.18700   1104.9860456564      6.990608     40.6074734117     4000.4799591880
  10506   0.18800   6877.9015863908      7.017819    252.7581292954     4004.1709199129
  10516   0.18900  17613.7868946845      7.045030    647.2944937331     4016.9502553550
  10526   0.19000  21576.0835871927      7.072242    792.9061584439     4037.6555811852
  10536   0.19100  17903.5168667176      7.099453    657.9418699440     4057.5216583436
  10546   0.19200  10922.7509703617      7.126665    401.4035483571     4071.8609303084
  10556   0.19300   3448.0618673922      7.153876    126.7138903269     4078.4140958137
  10566   0.19400    456.8196238460      7.181087     16.7878054227     4079.8580589886
  10576   0.19500     23.8984945823      7.208299      0.8782531573     4079.9946125752
  10586   0.19600      0.4832480807      7.235510      0.0177590329     4079.9999169645
  10596   0.19700      0.0076560430      7.262722      0.0002813543     4080.0000004109
  10606   0.19800      0.5419175094      7.289933      0.0199150939     4080.0001457821
  10616   0.19900     28.5360279581      7.317144      1.0486793034     4080.0091650721
  10626   0.20000    579.2016483772      7.344356     21.2852602338     4080.2339757637
  10636   0.20100   4585.8193242811      7.371567    168.5256904498     4082.5233552346
  10646   0.20200  14326.3958073920      7.398779    526.4851435193     4092.2389638174
  10656   0.20300  17801.2387822041      7.425990    654.1832210327     4109.6857522841
  10666   0.20400   8812.2855437045      7.453201    323.8454026808     4123.0358628015
  10676   0.20500   1728.9003427777      7.480413     63.5358925814     4127.3746299884
  10686   0.20600    133.0618462423      7.507624      4.8899308771     4127.9660528879
  10696   0.20700      3.9692612304      7.534836      0.1458676067     4127.9992420569
  10706   0.20800      0.0453758662      7.562047      0.0016675317     4127.9999932486
  10716   0.20900      0.0001969405      7.589258      0.0000072374     4127.9999999762
  10726   0.21000      0.0000003237      7.616470      0.0000000119     4127.9999999996
  10736   0.21100      0.0000019421      7.643681      0.0000000714     4128.0000000001
  10746   0.21200      0.0009158588      7.670893      0.0000336572     4128.0000002068
  10756   0.21300      0.1631000587      7.698104      0.0059938144     4128.0000421538
  10766   0.21400     11.0526052119      7.725315      0.4061756020     4128.0033740058
  10776   0.21500    287.8536425851      7.752527     10.5784224006     4128.1087955927
  10786   0.21600   2915.0628948406      7.779738    107.1265464944     4129.4642311419
  10796   0.21700  11615.6183927155      7.806950    426.8659472188     4136.6909289510
  10806   0.21800  18380.2644287273      7.834161    675.4620133200     4152.9406233062
  10816   0.21900  11590.4803368279      7.861372    425.9421410403     4168.4966788078
  10826   0.22000   2902.4132517448      7.888584    106.6616808541     4174.8335014901
  10836   0.22100    285.9723730656      7.915795     10.5092870461     4175.9205746476
  10846   0.22200     10.9558731749      7.943007      0.4026207665     4175.9977525933
  10856   0.22300      0.1687013721      7.970218      0.0061996588     4175.9999762698
  10866   0.22400      0.7144857910      7.997429      0.0262568590     4176.0002037609
  10876   0.22500     26.6811648809      8.024641      0.9805143674     4176.0092295213
  10886   0.22600    391.9861439829      8.051852     14.4052198506     4176.1739260319
  10896   0.22700   2302.6914771850      8.079064     84.6223201666     4177.4313382296
  10906   0.22800   5628.7235623200      8.106275    206.8517003425     4181.5826815259
  10916   0.22900   7467.0291917767      8.133486    274.4081615885     4188.3177625617
  10926   0.23000  12736.3773821425      8.160698    468.0530654118     4198.0480165098
  10936   0.23100  21179.9694750139      8.187909    778.3492386154     4215.8721299308
  10946   0.23200  16424.9395364917      8.215120    603.6051750506     4235.7548623675
  10956   0.23300   5164.4767163378      8.242332    189.7909496400     4245.6887470366
  10966   0.23400    644.3278611372      8.269543     23.6786035375     4247.8048096760
  10976   0.23500     31.4831256160      8.296755      1.1569831053     4247.9930519865
  10986   0.23600      1.2195876610      8.323966      0.0448190036     4248.0000730139
  10996   0.23700     28.7170665879      8.351177      1.0553323479     4248.0094551114
  11006   0.23800    548.7529274619      8.378389     20.1662907863     4248.2245123481
  11016   0.23900   4403.5766978900      8.405600    161.8283998960     4250.4034587059
  11026   0.24000  14841.7370887793      8.432812    545.4235794064     4260.1546968756
  11036   0.24100  20882.0653703927      8.460023    767.4014686818     4279.4862858575
  11046   0.24200  12137.4596586543      8.487234    446.0432530454     4296.4015659061
  11056   0.24300   2873.9228336404      8.514446    105.6146776813     4302.8649563235
  11066   0.24400    272.7791974158      8.541657     10.0244469601     4303.9249173593
  11076   0.24500     10.2144082571      8.568869      0.3753724433     4303.9979135717
  11086   0.24600      0.3210427589      8.596080      0.0117980995     4304.0000216234
  11096   0.24700     10.7614823581      8.623291      0.3954770383     4304.0033353502
  11106   0.24800    262.8846758124      8.650503      9.6608301303     4304.1009071007
